date,user,comment
13-05-2020T00:33:48,AspiringNoodle,shaved my faux beard
13-05-2020T00:33:58,AspiringNoodle,"And while I was at it, tried using the longest comb my trimmer has"
13-05-2020T00:35:04,AspiringNoodle,My sideburns are now actually neat and tidy and I love it
13-05-2020T00:56:59,SpazztasticKiwi,🦉
13-05-2020T01:08:09,AspiringNoodle,"Oh spazz, I forgot to mention"
13-05-2020T01:08:18,AspiringNoodle,Turns out that my one coworker is being handled
13-05-2020T01:09:01,AspiringNoodle,"I work 3 days this week and next, this week because one of our full timers needed an extra day off to move, and next week because the new guy lost a day and is being retrained"
13-05-2020T01:11:07,AspiringNoodle,"Suffice to say, being retrained 1 - 2 months after being hired... is not good... :ptv-uneasy:"
13-05-2020T01:31:10,JojoGD,:ptv-sleepy:
13-05-2020T02:21:37,SpazztasticKiwi,🛌
13-05-2020T06:42:12,TerraTheWizard,:ctwokinds-natsducky:
13-05-2020T09:21:38,CrRAR,:tada::ccrrar-chipr::tada:
13-05-2020T10:02:45,JojoGD,☕️ 🐿
13-05-2020T11:08:34,NibblyBot,New Patreon Post: Little Red Riding Fox https://www.patreon.com/posts/little-red-fox-37106225
13-05-2020T11:10:02,JojoGD,natani (if im right)and laura lol
13-05-2020T11:28:01,TerraTheWizard,:ctwokinds-KeithNeat:
13-05-2020T12:03:02,AspiringNoodle,"Rough with the mini story deserving of its own comic, lol"
13-05-2020T12:04:32,AspiringNoodle,"Also, I think I identified the source of my sleeping woes"
13-05-2020T13:31:23,CrRAR,What’s that?
13-05-2020T13:37:47,AspiringNoodle,"I'm too strict with my times, lol"
13-05-2020T13:37:57,AspiringNoodle,*wakes up 7 minutes early*
13-05-2020T13:38:11,AspiringNoodle,"""Oh, still got time"" *back to sleep*"
13-05-2020T13:39:04,TerraTheWizard,:ctwokinds-eyeroll:
13-05-2020T13:39:47,AspiringNoodle,"I know, lol"
13-05-2020T13:39:52,AspiringNoodle,*wakes up 2 hours later*
13-05-2020T13:40:01,AspiringNoodle,"""...[expletive deleted]..."""
13-05-2020T13:42:13,AspiringNoodle,*sigh* Time for work
13-05-2020T13:42:20,AspiringNoodle,*dons battle armor*
13-05-2020T13:58:42,TerraTheWizard,:ctwokinds-chicken:
13-05-2020T14:00:13,CrRAR,:ccrrar-rocky::crossed_swords::ctwokinds-chicken:
13-05-2020T14:01:40,CrRAR,♫ Indiana Jones theme ♫
13-05-2020T14:10:23,CrRAR,has ice cream sammich
13-05-2020T14:10:26,CrRAR,:3
13-05-2020T14:23:33,SpazztasticKiwi,anybody wanna tell my why this lady brought a whole 12 year old son in the women’s room
13-05-2020T14:26:33,JojoGD,wth
13-05-2020T14:28:12,JojoGD,I'd understund if the child were to be like 6 or under but 12 is too old
13-05-2020T14:32:13,TerraTheWizard,suddenly decided to change my sketch suggestion this week :ctwokinds-clovischuckle:
13-05-2020T14:32:44,SpazztasticKiwi,I still got nothin
13-05-2020T14:33:02,SpazztasticKiwi,there’s no way to tell if Nibbly family reunion would do
13-05-2020T14:51:11,ThoseButterflys,Tom needs to make chibis of his characters
13-05-2020T14:51:24,ThoseButterflys,sorry *should*
13-05-2020T15:00:09,TerraTheWizard,:ctwokinds-RainezZz:
13-05-2020T15:02:44,SpartanCrimson,privet
13-05-2020T16:20:40,SpazztasticKiwi,there’s no guarantee Tom even knows what chibi is
13-05-2020T17:02:28,Dadrobit,I 100% Guarantee Tom knows what a Chibi is.
13-05-2020T17:02:43,Dadrobit,"*Insert Tom here saying, ""What's a Chibi?"""
13-05-2020T17:04:08,CrRAR,Clovis as a chibi would be amusing.
13-05-2020T17:04:19,CrRAR,How could you even take him seriously then?
13-05-2020T17:04:42,CrRAR,Like a child throwing a tantrum at that point.
13-05-2020T17:10:22,CrRAR,Karen as chibi: “This is AMAZING!”
13-05-2020T17:10:41,CrRAR,":ctwokinds-eyeroll:*[Oh great, she’s found her true form.]"
13-05-2020T17:12:39,SpazztasticKiwi,Tom hasn’t checked in today
13-05-2020T17:12:46,SpazztasticKiwi,but give him time
13-05-2020T17:13:39,CrRAR,Gotta unplug some days.
13-05-2020T17:13:56,SpazztasticKiwi,I watched a 1940s dating video and the “how to kiss her” portion almost killed me
13-05-2020T17:14:17,SpazztasticKiwi,"“now, how are you to say good night to a girl after a date?”"
13-05-2020T17:14:50,SpazztasticKiwi,"and the first scenario/example started, dude jus jumps forward on her like a tree frog"
13-05-2020T17:16:35,CrRAR,Gee wilikers
13-05-2020T17:16:52,SpazztasticKiwi,"small tip, don’t do that"
13-05-2020T17:18:12,CrRAR,Usually these days starts with “the eyes”.
13-05-2020T17:18:21,CrRAR,Then hearts flutter.
13-05-2020T17:18:27,CrRAR,Then smooches.
13-05-2020T17:18:37,CrRAR,Gotta be mutual
13-05-2020T17:19:34,CrRAR,"Back then was very quaint times, the whole world was much more prude."
13-05-2020T17:20:00,CrRAR,Fedoras. everywhere.
13-05-2020T17:20:21,CrRAR,M’lady~ *tips hat*
13-05-2020T17:21:04,CrRAR,Sign a relationship was really taking off was when you threw a coat in a puddle for a fine lady to step over.
13-05-2020T17:21:21,CrRAR,#relationshipgoals
13-05-2020T17:23:29,SpazztasticKiwi,no you can’t touch!
13-05-2020T17:23:36,SpazztasticKiwi,that’s how babies are made!
13-05-2020T17:23:43,SpazztasticKiwi,don’t even make eye contact
13-05-2020T17:24:46,CrRAR,:ctwokinds-sytheeyebrows:
13-05-2020T17:25:16,IronHorseComics,:cironhorsecomics-DaleAAA:
13-05-2020T17:25:20,Dadrobit,And ESPECIALLY don't sit on the same toilet!
13-05-2020T17:25:28,IronHorseComics,:cironhorsecomics-DaleEww:
13-05-2020T17:26:06,CrRAR,His & her sinks; Next evolution: His & her toilets
13-05-2020T17:26:37,CrRAR,Sometime later: the three seashells
13-05-2020T17:26:38,SpazztasticKiwi,you mean gendered bathrooms?
13-05-2020T17:26:54,SpazztasticKiwi,I like the 1920s thing
13-05-2020T17:27:26,SpazztasticKiwi,2020 was supposed to be the next 20s
13-05-2020T17:27:55,CrRAR,Well we sure have the economic anxiety of the 20s
13-05-2020T17:28:04,SpazztasticKiwi,I got me some dresses and outfits for anthro to wear out and 2020 decided to take after the plague times instead
13-05-2020T17:28:11,CrRAR,Next up: Flapper dresses!
13-05-2020T17:28:39,CrRAR,Dang
13-05-2020T17:28:53,CrRAR,Whowouldathot
13-05-2020T17:30:04,SpazztasticKiwi,so now I got nice new clothes and couldn’t even use them on a date even if I got one cause everything’s closed and people are to be avoided at all costs
13-05-2020T17:30:11,SpazztasticKiwi,it’s like skin is lava
13-05-2020T17:31:29,CrRAR,"Yeah, it’s pretty dire."
13-05-2020T17:37:30,CrRAR,"Too many strangers, too many danger."
13-05-2020T17:54:55,Dadrobit,God damn though. I had the absolutely worst hankering to go to one of my favorite bar and grills.
13-05-2020T17:55:13,Dadrobit,"The other day, it was just the worst realizing I couldn't."
13-05-2020T17:55:30,Dadrobit,Wanted to go out with grandma for mother's day. Sucked bad.
13-05-2020T18:01:18,CrRAR,"Yeah, very somber"
13-05-2020T18:02:28,Dadrobit,I really hope they're able to open up again after this is all done and gone eventually.
13-05-2020T18:02:38,Dadrobit,Best steaks I've ever had in my life.
13-05-2020T18:04:30,CrRAR,"We have a bbq place up the street with, like, a food truck catering trailer parked in a mostly empty lot near their restaurant. I was thinking they should do a tailgate style thing out there, it’d be amazing."
13-05-2020T18:05:14,CrRAR,"Smoky meats, pulled pork, BBQ treats for all!"
13-05-2020T18:05:30,CrRAR,:ccrrar-stek:
13-05-2020T18:05:37,Dadrobit,"It's not a super tiny restaraunt chain, but they only have 3 in Arizona, and they're the only one's West of Ohlahoma."
13-05-2020T18:05:45,Dadrobit,ones*
13-05-2020T18:05:51,CrRAR,Ah
13-05-2020T18:06:41,CrRAR,"Yeah, NH has little small chain steakhouses like that popping up over the past few years. Excellent detail-oriented owners."
13-05-2020T18:06:49,Dadrobit,Firebirds Wood Fired Grill. More of an East coast chain.
13-05-2020T18:07:21,CrRAR,They’re the type of place that basically has their own market/butcher shop attached.
13-05-2020T18:10:29,CrRAR,Good one’s called Tuckaways Tavern/Butchery
13-05-2020T18:13:02,Dadrobit,"Probably the best local real mom n' pops diner in my are is a tiny hole in the wall called ""Thai Kitchen"". Absolutely love that place as well."
13-05-2020T18:13:11,Dadrobit,area is*
13-05-2020T18:14:02,Dadrobit,The whole place is maybe only as big as my living room. But their food is absolutely top notch.
13-05-2020T18:16:34,Dadrobit,"The place is the definition of ""comfy space"""
13-05-2020T18:17:24,CrRAR,"lol so generic, yeah, there’s a plave similar to what you describe round here, family owned place with excellent korean call Woo Jung."
