date,user,comment
16-12-2020T00:01:22,SpazztasticKiwi,it means I spent however much on essentially nothing
16-12-2020T00:11:30,Ordithus,buy fancy cat toy
16-12-2020T00:11:50,Ordithus,cat: plays with bread bag thing
16-12-2020T00:12:19,Ordithus,get nice cat bed
16-12-2020T00:12:25,Ordithus,cat: sits in box cat bed came in
16-12-2020T02:05:56,SpazztasticKiwi,🐈➡️📦=💞
16-12-2020T02:27:49,TerraTheWizard,:ctwokinds-renirar:
16-12-2020T04:14:00,CrRAR,:ctwokinds-renirar:
16-12-2020T04:14:10,CrRAR,:ccrrar-sssnowy:
16-12-2020T04:14:38,CrRAR,:spoon::cw0lfmare-Saltyember:
16-12-2020T04:14:52,CrRAR,time for some shoveling
16-12-2020T04:23:11,TerraTheWizard,:ctwokinds-maddiessparkles:
16-12-2020T05:08:11,AspiringNoodle,*yawn*
16-12-2020T05:08:26,AspiringNoodle,"I know it's late (very early morning, technically) but I slept so much yesterday..."
16-12-2020T05:36:11,AspiringNoodle,"LMAO, this latest markimoo phasmophobia vid"
16-12-2020T05:36:37,AspiringNoodle,"Mark and Bob: ""Okay, so we make them think they found the ghost, then we stab them with a knife."""
16-12-2020T05:36:50,AspiringNoodle,Also Mark and Bob: *both die instantly*
16-12-2020T06:54:30,CrRAR,2 hours of snow removal almost wrapped up like a ruskie
16-12-2020T06:54:32,CrRAR,...
16-12-2020T06:54:41,CrRAR,Time for french toast
16-12-2020T06:54:46,CrRAR,:ccrrar-stek:
16-12-2020T07:52:27,CrRAR,"Did you get snow there, noodle?"
16-12-2020T08:35:27,CrRAR,":thinking: hmm, tea or hot chocolate."
16-12-2020T08:35:39,SonOfGoku,hot chocolate
16-12-2020T09:09:21,Folfy,anyone else get snowed on? Here it was minor flurries.
16-12-2020T09:11:18,SonOfGoku,Unfortunately no snow here
16-12-2020T09:17:55,Folfy,"oof. Yeah its literal middle of December, we have gotten it like 2 times and both where very small flurries."
16-12-2020T09:27:51,SonOfGoku,Last year we had a couple of inches of snow on Halloween
16-12-2020T10:15:09,CrRAR,Got a foot of snow
16-12-2020T10:15:22,CrRAR,Started cleaning up at 4AM done ‘round 6
16-12-2020T10:15:35,CrRAR,:snowman2::ctwokinds-keith8D:
16-12-2020T10:16:00,CrRAR,"Also I made tea instead, goku ;~;"
16-12-2020T10:16:19,CrRAR,but then I had chocolaty pretzel ice cream c:
16-12-2020T11:33:34,CrRAR,So how goes everyone’s holiday rush?
16-12-2020T11:46:00,SonOfGoku,Got all of my shopping done
16-12-2020T11:46:09,SonOfGoku,How about you?
16-12-2020T11:47:47,NinoGD,:coffee:
16-12-2020T11:51:33,SonOfGoku,Morning Nino
16-12-2020T11:53:21,NinoGD,morning goku
16-12-2020T11:59:02,CrRAR,"Doin good did most my card shopping, most peeps getting giftcards, easy enough."
16-12-2020T12:00:04,CrRAR,"Giftcards, a box of candy, real cards where needed"
16-12-2020T12:00:25,CrRAR,Good enough surprise for warm holiday feels
16-12-2020T12:12:50,SonOfGoku,I'm having a hard time hiding my parents gift this year
16-12-2020T12:13:19,CrRAR,"haha, too large?"
16-12-2020T12:13:43,CrRAR,:dog2: or noisy?
16-12-2020T12:14:24,SonOfGoku,Large
16-12-2020T12:14:36,SonOfGoku,Its a king size mattress
16-12-2020T12:14:40,NinoGD,ooof
16-12-2020T12:15:31,SonOfGoku,It came in a box 2'x2'x6'
16-12-2020T12:15:37,CrRAR,"Yeah, one thing that's tough is like, well I guess being cold is no good, but it used to be easier to have like a truck or something to either hide things in for a bit or have a friend/neighbor/relative hold"
16-12-2020T12:16:04,CrRAR,then just grab it day of or whatever and sneak it in
16-12-2020T12:16:22,SonOfGoku,Its in my room under a few boxes
16-12-2020T12:16:29,CrRAR,nice
16-12-2020T12:17:13,SonOfGoku,I told them its the bed frame I wanted to get for my bed that I have been talking to them about for the last few weeks
16-12-2020T12:18:07,SonOfGoku,I was trying the hidden in plain site tactic but I think my parents are onto me
16-12-2020T12:18:11,CrRAR,*parents notice increased room messiness*
16-12-2020T12:18:15,CrRAR,"80th time: ""Goku! Is this room EVER going to get cleaned up!?"""
16-12-2020T12:18:35,SonOfGoku,"On the contrary, my room is now cleaner"
16-12-2020T12:18:42,CrRAR,haha
16-12-2020T12:19:00,CrRAR,"oh no, that's even MORE suspicious!"
16-12-2020T12:19:38,SonOfGoku,"I'll be back, got to present something"
16-12-2020T12:19:52,CrRAR,alrighty! :wave:
16-12-2020T12:31:32,CrRAR,it must be one of those memory foam ones being in a box that size? they're pretty nice. weightless rest~
16-12-2020T12:31:48,CrRAR,:cloud::cw0lfmare-Smugfox::cloud:
16-12-2020T12:58:41,SonOfGoku,"Yeah, its a 14 in foam mattress"
16-12-2020T13:00:06,SonOfGoku,The reason why my room is cleaner is also due to me having to work on fixing the walls and so I took that opportunity to stack everything against one wall
16-12-2020T13:30:50,CrRAR,Ah nice
16-12-2020T14:00:20,CrimsonQuill,Hi guys
16-12-2020T14:05:55,NinoGD,hi quill
16-12-2020T14:06:01,CrimsonQuill,Hello Nino
16-12-2020T14:09:20,CrimsonQuill,How is everyone?
16-12-2020T14:10:45,NinoGD,good
16-12-2020T14:14:28,CrimsonQuill,:)
16-12-2020T14:47:41,Folfy,Hey Crimson!
16-12-2020T14:47:46,CrimsonQuill,Hello!
16-12-2020T14:48:49,NinoGD,Hi Folfy
16-12-2020T15:01:33,Folfy,heyo
16-12-2020T15:01:53,CrimsonQuill,"Well, this is going to be a VERY busy last weekend..."
16-12-2020T15:02:01,Folfy,how so?
16-12-2020T15:02:16,CrimsonQuill,"Work doesn't have anyone to cover, so I've agreed to come in 8:30am"
16-12-2020T15:02:21,CrimsonQuill,As opposed to midday
16-12-2020T15:02:43,CrimsonQuill,"It'll be an 11 hour shift Saturday and Sunday, but eh, it's okay"
16-12-2020T15:02:57,Folfy,oof sorry to hear that
16-12-2020T15:03:04,CrimsonQuill,Least I can do for them
16-12-2020T15:03:08,Folfy,true
16-12-2020T15:03:48,CrimsonQuill,"Anyway, I'm rereading the comic again starting tomorrow."
16-12-2020T15:03:51,CrimsonQuill,Or tonight.
16-12-2020T15:03:58,CrimsonQuill,I haven't figured out yet.
16-12-2020T15:07:06,Folfy,ah nice. I should probobly start again. Took a brake on Halloween and then never got back to it.
16-12-2020T15:17:26,SonOfGoku,Hey Quill and Folfy
16-12-2020T15:18:51,CrimsonQuill,Hullo Goku
16-12-2020T15:19:33,SonOfGoku,How's your day been?
16-12-2020T15:21:42,CrimsonQuill,"Actually, very good."
16-12-2020T15:21:43,CrimsonQuill,Thanks
16-12-2020T15:23:05,SonOfGoku,That's good to hear
16-12-2020T15:23:14,Folfy,school finished just like 5 minutes ago
16-12-2020T15:26:32,CrimsonQuill,"Some projects done, and got a commission from an artist. Also, last two days at work this weekend before placement."
16-12-2020T15:26:45,CrimsonQuill,Then some time home for Christmas!
16-12-2020T15:49:53,TerraTheWizard,:ctwokinds-RainezZz:
16-12-2020T15:50:06,CrimsonQuill,Night Terra
16-12-2020T15:50:46,CrimsonQuill,I'm off too-goodnight all
16-12-2020T15:51:38,Folfy,bye Crimson!
16-12-2020T15:52:07,SonOfGoku,Night Terra and Quill
16-12-2020T16:15:02,CrRAR,:ctwokinds-renirar::cake:
16-12-2020T16:19:38,Folfy,C A K E
16-12-2020T16:22:33,CrRAR,:ccrrar-chipr::cake::ccrrar-chipr:
16-12-2020T16:22:36,CrRAR,:ctwokinds-maddiessparkles:
16-12-2020T16:22:57,CrRAR,cinnamon walnut coffee cake~
16-12-2020T16:52:27,NibblyBot,New Patreon Post: Dragon Sledding https://www.patreon.com/posts/dragon-sledding-45155821
16-12-2020T16:54:16,Azumachan,I'm very afraid Reni's horns would catch on something
16-12-2020T17:28:12,SpazztasticKiwi,waiting outside the bathroom door & lady that walks up like “someone in there?”
16-12-2020T17:28:28,SpazztasticKiwi,no I’m standing waiting here for fun
16-12-2020T17:31:26,CrRAR,ha
16-12-2020T17:41:55,CrRAR,"so urgent she probably like “you don’t seem frantic enough, you should be more frantic”"
16-12-2020T17:42:09,CrRAR,“That’ll sure speed this whole process up for sure”
16-12-2020T17:42:47,CrRAR,"more impatience, still waits are no fun for anything"
16-12-2020T17:43:35,SpazztasticKiwi,no it’s just another case of stupid questions
16-12-2020T17:43:55,SpazztasticKiwi,I’ve helped her at the hot case before
16-12-2020T17:44:39,SpazztasticKiwi,there people that’ll ask the same questions in the same visit and visit after visit
16-12-2020T17:44:42,CrRAR,oh great
16-12-2020T17:44:51,CrRAR,:ptv-unimpressed:
16-12-2020T17:45:45,SpazztasticKiwi,oh and a guy got kicked out today
16-12-2020T17:46:16,SpazztasticKiwi,he was behind the cake decorator in the self checkout checking out things not on the market
16-12-2020T17:46:32,CrRAR,wut
16-12-2020T17:46:45,SpazztasticKiwi,she didn’t hear him but apparently he was way to excited about the back view he was getting in line
16-12-2020T17:47:07,SpazztasticKiwi,the self checkout  monitor told him to leave
16-12-2020T17:47:23,CrRAR,wow
16-12-2020T17:47:52,CrRAR,"him: “this is called the “Checkout” line, is it not?”"
16-12-2020T17:47:56,CrRAR,:ctwokinds-sytheeyebrows:
16-12-2020T17:48:07,SpazztasticKiwi,that’s not fucking funny
16-12-2020T17:48:08,CrRAR,Everyone: :ptv-RainbowThrowup:
16-12-2020T17:48:20,CrRAR,"no I know, it’s gross"
16-12-2020T17:49:13,SpazztasticKiwi,it’s been a thing today it seems cause another worker said she was on the floor stocking a bottom shelf & a guy came up effectively sticking her in the corner
16-12-2020T17:49:24,CrRAR,Ugh
16-12-2020T17:49:52,SpazztasticKiwi,he kinda reached around her poking at the stuff on the shelf near her and she said she was thinking “let him grab something he’s not supposed to....”
16-12-2020T17:50:17,SpazztasticKiwi,then the guy finally asks her if she can cook because ????
16-12-2020T17:50:30,CrRAR,"yeah not to mention personal space with covid, keep your distance bro"
16-12-2020T17:51:16,CrRAR,probably no doubt intoxicated to some degree ;_;
16-12-2020T17:51:28,SpazztasticKiwi,and she tells him “no sir I can’t cook worth a damn (but I can make a bologna sandwich)”
16-12-2020T17:51:55,SpazztasticKiwi,I’m not sure about how exactly she said the last part but she did say he scampered off and left her alone after that
16-12-2020T17:52:31,CrRAR,scampered is to innocent a word
16-12-2020T17:52:39,CrRAR,but quite illustrative
16-12-2020T17:52:44,SpazztasticKiwi,I have a feeling it’s the same guy that asked if I cooked everything “here” & gestured to the hot case before asking if I could cook
16-12-2020T17:53:33,SpazztasticKiwi,you are double my age at the bare minimum dude of you don’t take your creepy ass somewhere else..
16-12-2020T17:53:39,SpazztasticKiwi,if
16-12-2020T17:55:06,CrRAR,yeah like do those sorts just like think themselves such a good catch that like they think girls will just be inviting themselves over and just spontaneously cooking?
16-12-2020T17:55:13,CrRAR,its crazy.
16-12-2020T17:55:37,SpazztasticKiwi,"yes sir I sure can cook, does baby want a pb&j with the crusts cut off"
16-12-2020T17:56:11,CrRAR,Maybe it’s just their sad mid-life crisis last gasp of their high-school glory days
16-12-2020T17:58:36,SpazztasticKiwi,I know it’s a pandemic and there’s nothing to do but weirding out female walmart employees is not a viable hobby
16-12-2020T17:58:42,CrRAR,"What’s more demented is the they’re pitching to someone at their place of work, like, why!?"
16-12-2020T17:58:55,SpazztasticKiwi,nor is “can you cook” a pick up line
16-12-2020T17:59:03,CrRAR,nope
16-12-2020T17:59:12,SpazztasticKiwi,"another weirdo I got: I hum...like, alot"
16-12-2020T17:59:31,SpazztasticKiwi,mostly to myself but of course you can hear me if you’re in the same area
16-12-2020T17:59:39,CrRAR,People who hum a lot tend to have a lot on their mind.
16-12-2020T18:00:00,CrRAR,It’s like busy noise to think to or drown out everything else
16-12-2020T18:00:13,SpazztasticKiwi,and on occasion I start and don’t always realize it when I start
16-12-2020T18:00:24,CrRAR,Like your own personal white noise
16-12-2020T18:00:44,SpazztasticKiwi,well I started one day while putting this guys lunch plate together and he says “you sing? do you sing in the shower?”
16-12-2020T18:00:49,CrRAR,or just got some plague of a song stuck in your head
16-12-2020T18:00:53,SpazztasticKiwi,the humming stopped
16-12-2020T18:01:02,CrRAR,wooooow
16-12-2020T18:01:16,SpazztasticKiwi,and my brain had a record scratch moment
16-12-2020T18:01:59,CrRAR,"It’s like “Where are we going with this, because unless you won yourself some sort of trophy for shower singing I’mma bout to call security”"
16-12-2020T18:02:38,SpazztasticKiwi,I want to know how and why he thought to make that correlation so quick
16-12-2020T18:02:49,SpazztasticKiwi,"I used to sing in church, in choir"
16-12-2020T18:03:27,SpazztasticKiwi,and I him to entertain myself while I’m otherwise occupied because that radio will drive you batty
16-12-2020T18:03:31,SpazztasticKiwi,hum
16-12-2020T18:04:10,CrRAR,"yeah, the repetitiveness of songs on modern radio is just bad"
16-12-2020T18:04:38,CrRAR,Plus we are on week like 5 of christmas music season so that’s stale
16-12-2020T18:04:46,SpazztasticKiwi,the garbage constant covers of all the Christmas songs is gonna kill me
16-12-2020T18:05:33,SpazztasticKiwi,"if I hear santas coming to town by one more singer, I’m decking his halls when he does"
16-12-2020T18:05:33,CrRAR,Yeah I notice that with radio that more stations even of their regular music has started playing either Covers or Live versions of songs
16-12-2020T18:05:51,CrRAR,gotta be cuz it’s cheaper
16-12-2020T18:07:53,CrRAR,"You could been like “yeah I learned singing in church group, I could sing you something to purify that perv soul you got”"
16-12-2020T18:08:17,CrRAR,but really I can’t believe these folks ticked UP around the holidays
16-12-2020T18:08:54,SpazztasticKiwi,the time of giving so maybe it’s time to start giving people bibles
16-12-2020T18:09:09,CrRAR,haha
16-12-2020T18:09:11,SpazztasticKiwi,or hitting them with bibles
16-12-2020T18:09:19,SpazztasticKiwi,I’m on board with #2
16-12-2020T18:10:12,CrRAR,Whole new meaning to the phrase “bible thumpin’”
16-12-2020T18:12:36,CrRAR,new tactics for a new age
16-12-2020T18:32:38,CrRAR,\o/ yay for clock out time
16-12-2020T18:33:07,CrRAR,:ctwokinds-clovischuckle::ballot_box:
16-12-2020T18:33:14,CrRAR,*ker-chunk*
16-12-2020T18:47:17,CrRAR,munches raspberry choc protein bar
16-12-2020T20:08:00,CrRAR,:ctwokinds-kingtea:
16-12-2020T20:09:03,SpazztasticKiwi,I still got a hour
16-12-2020T20:10:43,CrRAR,power-hour
16-12-2020T20:10:58,CrRAR,at least it's not... close?
16-12-2020T20:11:25,CrRAR,that's like shift end with extra steps
16-12-2020T20:11:55,CrRAR,or is it close for food service counters?
16-12-2020T20:13:13,SpazztasticKiwi,that new cloak line be calling me
16-12-2020T20:13:27,SpazztasticKiwi,8 is closing for everything
16-12-2020T20:13:41,SpazztasticKiwi,by 7 the fryers are done
16-12-2020T20:14:25,CrRAR,ah
16-12-2020T20:14:53,CrRAR,yeah Sean was repping Cloak in that buttchair video
16-12-2020T20:15:47,CrRAR,oh lol and he's Cloak's frontpage posterboy
16-12-2020T20:16:33,CrRAR,there's a hoodie there that's a nice color orange
16-12-2020T20:17:18,CrRAR,:cw0lfmare-Paperflora:
16-12-2020T20:20:08,SpazztasticKiwi,he came up with his own design that released today
16-12-2020T20:20:18,SpazztasticKiwi,the crop top is already sold out
16-12-2020T20:20:36,CrRAR,"lotsa items sold out, must be the holiday rush"
16-12-2020T20:20:41,CrRAR,yeah
16-12-2020T20:23:07,CrRAR,even sizes pretty limited for in-stock things :c
16-12-2020T20:24:19,CrRAR,I like how it's apparent he even has the leggings on there
16-12-2020T20:24:44,CrRAR,"mark's expression in most previews: ""It was his idea, don't look at me!"""
16-12-2020T20:24:55,CrRAR,"""I swear"""
16-12-2020T20:25:18,CrRAR,I guess the beanie one really I get that vibe
16-12-2020T20:25:40,CrRAR,and maybe the tee shirt
