date,user,comment
06-11-2020T00:00:02,TerrifyingBoiofficiall,It’s officially Saturday for me
06-11-2020T00:00:10,DarthRexKing,Cool. :V
06-11-2020T00:00:28,BadFoMo,Same.
06-11-2020T00:01:02,TerrifyingBoiofficiall,Already i week into November... wow
06-11-2020T00:01:05,TerrifyingBoiofficiall,A*
06-11-2020T00:01:40,CrRAR,ah true
06-11-2020T00:01:47,Ordithus,:ctwokinds-floAAA:
06-11-2020T00:02:10,CrRAR,:ctwokinds-renirar::tea:
06-11-2020T00:02:15,CrRAR,"be calm, drink tea"
06-11-2020T00:02:18,TerrifyingBoiofficiall,Why yelling?
06-11-2020T00:02:59,KeefMcDerpface,"Hard to be calm while under attack, CrRAR. Much less drink tea."
06-11-2020T00:03:11,CrRAR,I personally feel comforted the closer to Thanksgiving we get :D
06-11-2020T00:03:11,TerrifyingBoiofficiall,^
06-11-2020T00:03:25,TerrifyingBoiofficiall,What about hen it passes?
06-11-2020T00:03:28,TerrifyingBoiofficiall,When*
06-11-2020T00:03:34,CrRAR,:ctwokinds-nataniAAAAshake:
06-11-2020T00:03:39,CrRAR,panik
06-11-2020T00:03:43,SageSaga,when it passes we get black friday
06-11-2020T00:03:50,SageSaga,ooooh and cyber monday
06-11-2020T00:03:52,CrRAR,^^^
06-11-2020T00:03:55,KeefMcDerpface,\o/
06-11-2020T00:04:03,CrRAR,ALL cyber Monday probably
06-11-2020T00:04:07,SageSaga,then before ya know it- BAM- Christmas
06-11-2020T00:04:15,CrRAR,yup
06-11-2020T00:04:17,Dadrobit,No spending for me this year
06-11-2020T00:04:19,TerrifyingBoiofficiall,It’s already bam Christmas
06-11-2020T00:04:25,CrRAR,:bell::snowflake:
06-11-2020T00:04:32,TerrifyingBoiofficiall,It’s in stores already
06-11-2020T00:04:36,Ordithus,I've seen houses with the Christmas decorations up
06-11-2020T00:04:40,CrRAR,stashing it away robit?
06-11-2020T00:04:44,KeefMcDerpface,What?!
06-11-2020T00:04:45,Ordithus,And lit
06-11-2020T00:04:47,CrRAR,:ctwokinds-adiracoin:
06-11-2020T00:04:48,BadFoMo,@Dadrobit Bank account that low?
06-11-2020T00:04:53,TerrifyingBoiofficiall,...And On radio
06-11-2020T00:05:15,CrRAR,yeah ord it's a phenomenon haha
06-11-2020T00:05:15,SageSaga,but before all that- My Birthday- so i gotta try to drop hints to Tom about drawing Nyna again
06-11-2020T00:05:25,CrRAR,aww yeah
06-11-2020T00:05:35,Dadrobit,"Not that money is low, just that I'm hardcore saving up for a down payment for a mortgage"
06-11-2020T00:05:41,unsteddyphoenix,starting early huh
06-11-2020T00:05:43,CrRAR,there ya go
06-11-2020T00:05:47,TerrifyingBoiofficiall,In November?
06-11-2020T00:05:50,Ordithus,:santa::gun::turkey:*[They won't forget me]
06-11-2020T00:05:58,CrRAR,hot dang
06-11-2020T00:05:59,Ordithus,Oooh awesome dadro!
06-11-2020T00:06:01,CrRAR,lol
06-11-2020T00:06:35,Dadrobit,Another year or two and I should have a fair starting point.
06-11-2020T00:07:01,CrRAR,"yeah, sounds about right"
06-11-2020T00:07:16,BadFoMo,@Nekonny Oh! Jiggle Bones!
06-11-2020T00:07:21,CrRAR,crazy what the threshold is these days
06-11-2020T00:07:43,Ordithus,jiggly robot
06-11-2020T00:07:57,Mihari,"I can see it now.... in the middle of D&D and Sage suddenly tells Tom, ""Tom, you find a torn piece of paper, the only thing you can make out on it is 11 24 Nyna"""
06-11-2020T00:08:09,SageSaga,LOL
06-11-2020T00:08:12,CrRAR,haha
06-11-2020T00:08:12,Ordithus,haha
06-11-2020T00:08:13,KeefMcDerpface,haha
06-11-2020T00:08:17,CrRAR,C A S U A L
06-11-2020T00:08:21,CrRAR,:ptv-dealwithit:
06-11-2020T00:08:29,unsteddyphoenix,hahahaha
06-11-2020T00:08:31,BadFoMo,"Red: (Pant) ...Trace, what did you build your place out of that I can't destroy..."
06-11-2020T00:08:37,CrRAR,:100: CHA
06-11-2020T00:08:40,Pwatcher67,gn all
06-11-2020T00:08:43,Ordithus,:ctwokinds-zenshocked: but what does it mean?!
06-11-2020T00:08:46,CrRAR,:v: pwatcher
06-11-2020T00:08:48,Ordithus,night pwatcher
06-11-2020T00:08:49,SageSaga,Tom does Nyna's legs and arms better than me so i can always use more refs :P
06-11-2020T00:08:53,KeefMcDerpface,night Pwatcher
06-11-2020T00:09:00,CrRAR,haha
06-11-2020T00:09:06,unsteddyphoenix,"""This code is indecipherable, worthless!"" -Tom probably"
06-11-2020T00:09:14,CrRAR,The last one he did was in the cave or was there another sage?
06-11-2020T00:09:25,Dadrobit,"The market is shit right now as well which blows. Couple years back 150k would get you a nice 2-3 bed, 2 bath with a bit of land. Looking at it now, 150k gets a trailer home with ""fixer-upper"" status."
06-11-2020T00:09:29,InTheLionsDen,:saxophone::ctwokinds-nibsbounce:
06-11-2020T00:09:42,CrRAR,The reni/Kaylin one was super awesome
06-11-2020T00:10:04,Ordithus,As was the Nyna/Raine one
06-11-2020T00:10:16,CrRAR,oh yeat that was earlier tho
06-11-2020T00:10:20,CrRAR,*yeah
06-11-2020T00:10:48,CrRAR,I wouldn't be surprised if like... 2018?
06-11-2020T00:10:50,unsteddyphoenix,wait send me?
06-11-2020T00:11:06,unsteddyphoenix,Actually post nynas here pls
06-11-2020T00:11:16,Ordithus,Nyna and Raine https://www.deviantart.com/twokinds/art/Black-and-White-791100644
06-11-2020T00:12:09,TerrifyingBoiofficiall,I’m off to bed
06-11-2020T00:12:12,TerrifyingBoiofficiall,Gn all
06-11-2020T00:12:16,CrRAR,:v: TB
06-11-2020T00:12:17,Ordithus,night tb
06-11-2020T00:12:17,KeefMcDerpface,Night TB
06-11-2020T00:12:20,Combak,Night Boi!
06-11-2020T00:12:24,Dadrobit,o/ tb
06-11-2020T00:12:24,BadFoMo,Good night.
06-11-2020T00:12:27,CrRAR,"ah early 2019, nice"
06-11-2020T00:12:35,unsteddyphoenix,Oh yeaaah. Aww thats cute <3
06-11-2020T00:12:39,Combak,"Well, that's the end of the Kurgestak music."
06-11-2020T00:12:45,CrRAR,yerp
06-11-2020T00:12:56,CrRAR,:jack_o_lantern:
06-11-2020T00:13:33,SageSaga,if i recall correctly the Reni x Kaylin pic was my birthday picture from last year
06-11-2020T00:13:37,BadFoMo,"@Ordithus Inb4 Tom draws that again for Sage, but Nyna is a Cat Keidran and Raine is a Neko with a split tail?"
06-11-2020T00:13:47,CrRAR,"yeah, sounds right"
06-11-2020T00:14:09,Ordithus,It was!
06-11-2020T00:14:21,Ordithus,:ctwokinds-reniembarrassed:
06-11-2020T00:14:31,CrRAR,:ctwokinds-nibsdance:
06-11-2020T00:14:36,Nekonny,lets test this thing
06-11-2020T00:14:43,KeefMcDerpface,:eyes:
06-11-2020T00:14:50,CrRAR,*brandishes lab coat*
06-11-2020T00:15:26,BadFoMo,"Let's get some science done here, people!"
06-11-2020T00:15:55,CrRAR,:ctwokinds-laura::alembic:
06-11-2020T00:15:58,Ordithus,:cw0lfmare-Florascience:
06-11-2020T00:17:05,BadFoMo,"""Making science. Making science, is so fun!"""
06-11-2020T00:19:17,KeefMcDerpface,:eyes: VR?!
06-11-2020T00:19:36,SageSaga,yeah he made the avatar for VR Chat
06-11-2020T00:19:42,CrRAR,super cute Kaylin face there
06-11-2020T00:19:52,Ordithus,yee
06-11-2020T00:19:56,KeefMcDerpface,Awesome
06-11-2020T00:20:15,BadFoMo,Oh! Was that the passwords I saw?!
06-11-2020T00:20:32,CrRAR,ha wooow
06-11-2020T00:20:34,BadFoMo,*password
06-11-2020T00:21:03,BadFoMo,Nice.
06-11-2020T00:27:38,Nekonny,"The VR thing was a cool little incentive for modeling, I do 90% of it during downtime I have at work"
06-11-2020T00:27:54,Nekonny,learning the ins and outs of blender
06-11-2020T00:27:59,Nekonny,and the basics of unity
06-11-2020T00:28:06,CrRAR,nice
06-11-2020T00:30:19,Twokinds,"I wanted to do some vr sculpting, but apparently the best software is only for oculus"
06-11-2020T00:30:26,SageSaga,brb need more water
06-11-2020T00:30:38,Ordithus,hail hydration
06-11-2020T00:30:43,AspiringNoodle,"And oculus is the one requiring a facebook account in the future, right?"
06-11-2020T00:31:06,Nekonny,this works on everything?
06-11-2020T00:31:09,ZRO4825,Yup
06-11-2020T00:31:24,ZRO4825,"Yup to Noodle, not to Nekonny~"
06-11-2020T00:31:53,AspiringNoodle,yeah... hard pass on oculus xD
