date,user,comment
13-02-2020T00:11:00,JojoF2415,I upload my first art in deviant art
13-02-2020T00:12:37,JojoF2415,Cmon 95% HI easy buff
13-02-2020T00:14:18,CrRAR,happy valentine’s day east-coasterinos
13-02-2020T00:14:26,CrRAR,:revolving_hearts::ctwokinds-daydreamingkat::revolving_hearts:
13-02-2020T00:16:38,CrRAR,:revolving_hearts::ctwokinds-RainezZz:
13-02-2020T00:16:40,JojoF2415,Happy Valentine’s Day CrRAR
13-02-2020T00:16:56,CrRAR,c:
13-02-2020T00:17:01,JojoF2415,Still not Valentine’s Day on US west coast
13-02-2020T00:17:27,SonOfGoku,Happy Valentine's Day JojoF2415 and CrRAR
13-02-2020T00:17:39,CrRAR,the day is still young
13-02-2020T00:18:04,CrRAR,"hvd, jojo"
13-02-2020T00:18:15,JojoF2415,I was going to watch sonic tomorrow but bad idea
13-02-2020T00:18:28,CrRAR,n goku
13-02-2020T00:19:11,CrRAR,Seems like it might be entertaining
13-02-2020T00:19:37,JojoF2415,Popcorn lines will be full so Saturday
13-02-2020T00:20:09,JojoF2415,I had the power to spoil endgame for people but I’m a nice person so I didn’t
13-02-2020T00:20:32,JojoF2415,I was chaos at school
13-02-2020T00:20:36,JojoF2415,It
13-02-2020T00:24:42,AspiringNoodle,Hmmmm
13-02-2020T00:24:52,AspiringNoodle,"I wonder what my subscription will let me do, lol"
13-02-2020T00:24:59,AspiringNoodle,"""I wish to see this movie 5 times today."""
13-02-2020T00:25:03,AspiringNoodle,"""Okaaaaaaaaaaaay...?"""
13-02-2020T00:25:06,AspiringNoodle,"""Yes."""
13-02-2020T00:25:18,AspiringNoodle,"Also, just tried bubbly"
13-02-2020T00:25:35,AspiringNoodle,"I am amazed, my body didn't hate it.  The defies the logic of all the sweets I eat."
13-02-2020T00:25:42,AspiringNoodle,bubly*
13-02-2020T00:25:58,AspiringNoodle,*noms blueberry cream danish*
13-02-2020T00:35:06,AspiringNoodle,...why must danishes be so good?
13-02-2020T01:01:28,SpazztasticKiwi,official flowers and chocolates day 💐
13-02-2020T01:07:27,JojoF2415,I’m having a black out
13-02-2020T01:07:41,JojoF2415,No power around the neighborhood
13-02-2020T02:05:19,JojoF2415,:ptv-sleepy:
13-02-2020T04:20:59,TerraTheWizard,:ctwokinds-kingtea:
13-02-2020T07:49:47,CrRAR,:revolving_hearts::ctwokinds-nibsbounce::revolving_hearts:
13-02-2020T09:00:34,CrRAR,"Hey I see you're here sage, hope you're doing alright."
13-02-2020T12:40:36,AspiringNoodle,*buys chocolate roses for self*
13-02-2020T12:40:42,AspiringNoodle,"Woo, too birds one stone~"
13-02-2020T12:40:45,AspiringNoodle,...:ptv-whiny:
13-02-2020T12:52:24,TerraTheWizard,:ctwokinds-floraquestion:
13-02-2020T13:45:13,CrRAR,Bonus bouquet of roses right here
13-02-2020T13:45:16,CrRAR,:ctwokinds-rose::ctwokinds-rose::ctwokinds-rose::ctwokinds-rose:
13-02-2020T13:45:28,TheFriendlyDeathclaw,:ctwokinds-clovischuckle:
13-02-2020T13:46:55,CrRAR,Clovis make da rose wilt :wilted_rose:
13-02-2020T13:47:05,CrRAR,:ptv-whiny:
13-02-2020T13:47:14,TheFriendlyDeathclaw,:ctwokinds-LauraCry:
13-02-2020T13:53:02,SpazztasticKiwi,time to watch the floral panic and oshite boyfriends and husbands rush to walmart
13-02-2020T13:53:12,SpazztasticKiwi,as
13-02-2020T14:01:54,AspiringNoodle,Lmao
13-02-2020T14:02:03,AspiringNoodle,"I don't work today, but I imagine the gas station is the same way"
13-02-2020T14:02:14,AspiringNoodle,We have giant plush roses as well as boquets available
13-02-2020T14:07:54,Greendyes,*stares*
13-02-2020T14:07:58,Greendyes,hello there
13-02-2020T14:09:02,AspiringNoodle,Did you get chocolate roses for today :D
13-02-2020T14:10:06,TheFriendlyDeathclaw,:ctwokinds-rose:*[I am not made of chocolate!]
13-02-2020T14:19:23,TerraTheWizard,:ctwokinds-laura:
