date,user,comment
07-01-2020T08:32:52,TerraTheWizard,:ctwokinds-natsducky:
07-01-2020T08:40:01,JojoF2415,Good morning
07-01-2020T14:01:35,TerraTheWizard,new vote incentive is out https://twitter.com/TwoKinds/status/1214982364411179008
07-01-2020T14:03:20,TerraTheWizard,:ctwokinds-adiracoin:
07-01-2020T14:04:08,NibblyBot,New Deviantart Post: Uncovered https://www.deviantart.com/twokinds/art/Uncovered-826288838
07-01-2020T14:06:42,TerraTheWizard,and there's the old one :ctwokinds-MikeLewd:
07-01-2020T14:31:12,NibblyBot,New Patreon Post: Feline Dinner Date https://www.patreon.com/posts/feline-dinner-32981382
07-01-2020T14:36:17,TerraTheWizard,:ctwokinds-maddiessparkles:
07-01-2020T14:37:45,Xexanoth,can we get a series of fluffy tail problems...(totally not just wanting to see more fluffy tail)
07-01-2020T15:05:01,TerraTheWizard,:ctwokinds-sytheeyebrows:
07-01-2020T15:23:40,CrimsonQuill,Good Evening
07-01-2020T15:23:45,CrimsonQuill,Just in from work
07-01-2020T15:23:47,CrimsonQuill,Busy
07-01-2020T15:37:23,CrimsonQuill,:)
07-01-2020T16:18:18,CrimsonQuill,Anyhow
07-01-2020T16:18:32,CrimsonQuill,Time to read
07-01-2020T16:18:35,CrimsonQuill,Goodnight
07-01-2020T16:18:39,CrimsonQuill,:ptv-victory::ptv-sleepy::ptv-sleepy::ptv-sleepy:
07-01-2020T16:28:54,TerraTheWizard,o/
07-01-2020T18:16:18,SpazztasticKiwi,with a fork
07-01-2020T18:22:08,TerraTheWizard,:ctwokinds-sytheeyebrows:
07-01-2020T19:12:48,TerraTheWizard,:ctwokinds-RainezZz:
07-01-2020T19:30:50,CrRAR,"ah, so there's a reason snep and snap sound so similar. :P"
07-01-2020T19:31:06,CrRAR,thanks to Adira for providing enlightenment :ctwokinds-maddiessparkles:
07-01-2020T19:32:06,CrRAR,"[Found you now, pesky button]*:ctwokinds-adiracoin:"
07-01-2020T20:06:54,SpazztasticKiwi,button🚨
07-01-2020T20:14:08,JojoF2415,hello
07-01-2020T20:14:31,CrRAR,ello jojo
07-01-2020T20:14:52,JojoF2415,im working on a presentaion slide
07-01-2020T20:15:36,JojoF2415,I'm working with a person that used to be a friend that used me in a project
07-01-2020T20:15:46,JojoF2415,its a group of 4
07-01-2020T20:27:51,CrRAR,Groupwork: curriculum-mandated torture
07-01-2020T20:34:13,JojoF2415,Yeah and I’m working with that person that used me in a project in order to attend end of the school year events
07-01-2020T20:35:05,JojoF2415,Along with two other people that I don’t know
07-01-2020T21:57:59,AspiringNoodle,I finally requested to be knocked down to 3 days a week :ptv-uneasy:
07-01-2020T21:58:10,AspiringNoodle,"Today was the last straw, lol"
07-01-2020T22:11:27,CrRAR,:boom:
07-01-2020T22:11:38,CrRAR,Begun the noodle war has.
07-01-2020T22:11:49,CrRAR,(Mrumph hehehe)
07-01-2020T22:14:28,AspiringNoodle,"I was back in the cooler for most of the shift, and when I had break down the cardboard for recycling and move the plastic off to the side for w/e, about 2/3 - 3/4 of the shit wasn't even mine"
07-01-2020T22:14:39,AspiringNoodle,Someone else was in the cooler and just left empty packaging for drinks all over the place
07-01-2020T22:15:11,AspiringNoodle,"On top of that, the schedule for next week changed and gave me an extra 2 hours"
07-01-2020T22:15:28,AspiringNoodle,What annoys me is that this saturday's 4 - 10:30 was changed to a 2 - 10:30.
07-01-2020T22:16:21,AspiringNoodle,"So next week has me working a 6.5, 2 7.5's, and an 8.5"
07-01-2020T22:16:44,AspiringNoodle,"Also, some specials still aren't ringing up c:"
07-01-2020T22:17:29,AspiringNoodle,I will gladly put up with all this crap so long as I am schedule for only 3 days a week <3
07-01-2020T22:25:02,CrRAR,"“I’m fine being a spectator at the circus, don’t make me run it though” xD"
07-01-2020T22:25:34,CrRAR,:elephant::clown:
07-01-2020T22:25:44,CrRAR,:lion_face:
07-01-2020T22:31:30,AspiringNoodle,Pretty much
07-01-2020T22:31:51,AspiringNoodle,I love these reddit posts about people quitting their jobs
07-01-2020T22:32:13,AspiringNoodle,My favorites are when teh cooks give their managers the middle finger and quit in the middle of a shift on super bowl sunday :P
07-01-2020T22:32:28,AspiringNoodle,#GoodLuckAhole
07-01-2020T23:14:45,SpazztasticKiwi,can anyone remember if we'vegotten a baby Flora done
07-01-2020T23:23:08,SpazztasticKiwi,Flora kitten
07-01-2020T23:38:53,SpazztasticKiwi,hi Tom
07-01-2020T23:41:50,AspiringNoodle,I just imagine some kind of magic shenanigans happens and that's why Flora's a baby again
07-01-2020T23:42:01,AspiringNoodle,And then Trace can't stop giving her cute baby self meats
07-01-2020T23:54:16,SpazztasticKiwi,Trace do an oopsie and has a panic until he looks at the tiny orange cheese puff
07-01-2020T23:54:27,SpazztasticKiwi,~several pictures later~...
