date,user,comment
07-11-2020T00:10:21,SpazztasticKiwi,it will scald good for the most part but the metal borders to the glass will burn
07-11-2020T00:11:50,SpazztasticKiwi,there’s the good kids that’ll listen when told don’t touch that & will take it that it’s because mommy said so or because if mommy says so there’s good reason
07-11-2020T00:12:16,SpazztasticKiwi,then there’s the dumbasses that have to learn the hard way
07-11-2020T00:15:20,SpazztasticKiwi,I’m starting to like biden a little more reading stories on twitter
07-11-2020T00:16:35,SpazztasticKiwi,ro shared that she met joe when he was vp & mentioned her now passed dad liked him but was in battle with leukemia
07-11-2020T00:16:51,SpazztasticKiwi,joe asked her to call him to talk
07-11-2020T00:16:57,SpazztasticKiwi,🥺
07-11-2020T00:17:18,AspiringNoodle,:c
07-11-2020T00:19:47,AspiringNoodle,"If Biden can calm political tensions in the country, I shall consider that a great success"
07-11-2020T00:19:52,SpazztasticKiwi,y’all this reporter https://twitter.com/iambrattyb/status/1325147234573414400?s=21
07-11-2020T00:20:33,AspiringNoodle,"omfg, i'm dying xD"
07-11-2020T00:20:37,AspiringNoodle,GIVE THAT MAN A MEDAL
07-11-2020T00:23:32,AspiringNoodle,Flawless timing and an award winning smile on that guy
07-11-2020T00:26:19,Ordithus,:ctwokinds-RainezZz:
07-11-2020T01:47:24,AspiringNoodle,Just noticed Tom had over 9k followers
07-11-2020T01:47:26,AspiringNoodle,When did that happen?
07-11-2020T01:47:34,AspiringNoodle,has*
07-11-2020T01:50:50,SonOfGoku,Saw it happen after the Friday night stream
07-11-2020T01:52:35,SonOfGoku,Was about to take a picture when I saw it hit 9000 but I accidentally refreshed and it changed to 9001
07-11-2020T01:54:16,AspiringNoodle,that even better
07-11-2020T02:14:08,Dadrobit,"""Buzz off"" not ""Fuck off"". But it was funny"
07-11-2020T02:23:25,SpazztasticKiwi,dude had a smile on his face & a song in his heart
07-11-2020T02:42:19,NinoGD,What my brother found on Instagram
07-11-2020T02:42:23,NinoGD,https://www.instagram.com/p/CHTBEp4hSNY/?igshid=azx7m7zxgau2
07-11-2020T02:43:09,AspiringNoodle,RIP
07-11-2020T03:30:06,TerraTheWizard,:ctwokinds-renirar:
07-11-2020T03:43:01,AspiringNoodle,morning terra
07-11-2020T03:43:04,AspiringNoodle,night terra
07-11-2020T03:43:06,AspiringNoodle,:ptv-sleepy:
07-11-2020T04:17:01,TerraTheWizard,o/
07-11-2020T04:17:27,SonOfGoku,Morning Terra
07-11-2020T04:19:55,CrRAR,:owl:
07-11-2020T04:28:59,SpazztasticKiwi,well suggestions finished while I was at work
07-11-2020T04:30:43,SpazztasticKiwi,well into work
07-11-2020T04:31:06,SpazztasticKiwi,fuckme I guess
07-11-2020T04:36:51,TerraTheWizard,:ctwokinds-floraquestion:
07-11-2020T10:03:09,CrRAR,yeah this week was a whirlwind
07-11-2020T10:03:24,CrRAR,there’s always others
07-11-2020T11:49:35,AspiringNoodle,"If I could just sleep until 2021, that'd be great xD"
07-11-2020T11:53:14,TerraTheWizard,mood
07-11-2020T11:58:49,AspiringNoodle,*GAAAAAAAAAAAAAAAASP*
07-11-2020T11:58:58,AspiringNoodle,I found Poro irl :ptv-ohmy:
07-11-2020T11:59:00,AspiringNoodle,http://nzbirdsonline.org.nz/species/kakapo
07-11-2020T12:02:25,TerraTheWizard,poro?
07-11-2020T12:04:52,AspiringNoodle,https://www.wowhead.com/npc=143797/poro
07-11-2020T12:04:57,AspiringNoodle,Poro! :ptv-hearts:
07-11-2020T12:06:47,TerraTheWizard,"""icon: inv_kakapo"""
07-11-2020T12:07:01,TerraTheWizard,it's the party parrot
07-11-2020T12:07:59,AspiringNoodle,He is adorable and I love him
07-11-2020T13:21:56,AspiringNoodle,Watching this Phasmophobia vid
07-11-2020T13:22:27,AspiringNoodle,"Group of friends is trying to get this ghost to attack for like 10 minutes straight.  They're taking turns being solo, insulting him, doing everything they can to provoke an attack"
07-11-2020T13:22:42,AspiringNoodle,Their one friend goes in and the door immediately locks
07-11-2020T13:22:50,AspiringNoodle,Guy: *steps 1 foot in the door*
07-11-2020T13:22:57,AspiringNoodle,"Ghost: ""I'ma end this whole man's life."""
07-11-2020T14:05:14,SpazztasticKiwi,Alex trebeck died hour ago
07-11-2020T14:10:27,SpazztasticKiwi,well technically this morning but it was called ~hour ago
07-11-2020T14:23:52,CrRAR,"noooo, what? Nooo"
07-11-2020T14:24:02,CrRAR,he seemed to be doing better!
07-11-2020T14:24:10,Ordithus,That's sad
07-11-2020T14:24:25,CrRAR,Well I guess he and Connery can banter up in skyland.
07-11-2020T14:24:34,CrRAR,now
07-11-2020T14:25:48,CrRAR,Welp back to hanging shutters.
07-11-2020T14:26:00,CrRAR,on top of rickety ladders
07-11-2020T14:26:11,CrRAR,"(Don’t try this at home, kids)"
07-11-2020T14:27:20,Ordithus,stay safe!
07-11-2020T14:30:51,AspiringNoodle,Time to mow the lawn
07-11-2020T14:31:19,AspiringNoodle,Aaaaaaaand my day is now forever ruined at the news of Alex Trebeck's death...
07-11-2020T14:33:57,CrRAR,Will do ord!
07-11-2020T14:34:21,CrRAR,:seedling::ant::seedling:
07-11-2020T14:34:54,CrRAR,o7
07-11-2020T14:34:57,CrRAR,"I’ll take “That’s Sad” for 1000, Alec."
07-11-2020T14:35:03,CrRAR,o7
07-11-2020T14:47:34,SpazztasticKiwi,https://youtu.be/xcWGJpth3lo
07-11-2020T14:51:35,TerraTheWizard,:ctwokinds-RainezZz:
07-11-2020T15:10:46,Twokinds,:ctwokinds-nibrun:
07-11-2020T15:27:15,CrRAR,:ctwokinds-nibsbounce:
07-11-2020T15:27:27,CrRAR,>mischief managed
07-11-2020T15:27:59,CrRAR,How goes it Tom?
07-11-2020T15:30:06,CrRAR,lol spazz
07-11-2020T15:30:23,CrRAR,"I can attest, my ass did not get broke’d"
07-11-2020T15:30:43,CrRAR,There were some rocks involved balancing the ladder tho
07-11-2020T15:30:50,CrRAR,:ptv-uneasy:
07-11-2020T15:30:58,MarvTheHugPharaoh,Hey Hey :wave::ptv-sleepy:
07-11-2020T15:31:08,CrRAR,:wave::ccrrar-rocky:
07-11-2020T15:31:14,CrRAR,heyo marv
07-11-2020T15:31:18,CrRAR,:ctwokinds-reniderp:
07-11-2020T15:31:26,SonOfGoku,Hello
07-11-2020T15:31:31,CrRAR,still sleepsy?
07-11-2020T15:31:34,MarvTheHugPharaoh,:cmarvthehugpharaoh-7219657933271859: Crararar
07-11-2020T15:31:40,MarvTheHugPharaoh,Woke up
07-11-2020T15:31:40,CrRAR,Heyo goku!
07-11-2020T15:31:54,CrRAR,:alarm_clock::ccrrar-reni:
07-11-2020T15:31:57,MarvTheHugPharaoh,Hi Gohan
07-11-2020T15:32:05,SonOfGoku,Hey CrRAR and Marv
07-11-2020T15:44:17,CrRAR,Should I go get ice cream sandwiches
07-11-2020T15:44:22,CrRAR,:thinking:
07-11-2020T15:44:27,SonOfGoku,Sure
07-11-2020T15:44:31,InTheLionsDen,Of course
07-11-2020T15:44:49,CrRAR,ok
07-11-2020T15:44:55,CrRAR,brb then
07-11-2020T15:46:23,Snowmanwizard,hello everyone
07-11-2020T15:48:17,InTheLionsDen,Hi Snowmanwizard
07-11-2020T15:50:02,AspiringNoodle,noodle h0ngry
07-11-2020T15:50:19,AspiringNoodle,....noodle might get sub :snake:
07-11-2020T15:52:00,Dadrobit,"Huh, almost seems in poor taste that part of the company meeting this week was making all the guards play Jeopardy to test their site knowledge."
07-11-2020T15:53:04,Dadrobit,"Wasn't my idea at least. I only wanted to give my ""Good job night crew"" speech and gtfo."
07-11-2020T15:53:32,Jirka,Hi e
07-11-2020T15:53:45,AspiringNoodle,What is with your company and pushing this faux family crap?
07-11-2020T15:53:47,Jirka,Hi Everyone
07-11-2020T15:54:15,AspiringNoodle,"Like, they keep trying to make everything ""fun"""
07-11-2020T15:54:23,Dadrobit,o/ Jirka
07-11-2020T15:54:28,Snowmanwizard,hi Jirka
07-11-2020T15:54:35,AspiringNoodle,o/
07-11-2020T15:55:13,Dadrobit,They're also demanding that all tips from our residents be handed in for a company wide pot.
07-11-2020T15:55:26,AspiringNoodle,...no.
07-11-2020T15:55:48,Dadrobit,Immediately half of our patrol officers noped the fuck out and simply said that they won't be reporting tips at all in that case.
07-11-2020T15:56:27,Jirka,Hi Dadro and Snow
07-11-2020T15:56:36,Ordithus,o/
07-11-2020T15:56:37,Dadrobit,"""The rest of the site didn't help relocate the rattle snake, why the hell should my tip go to a pizza for everyone else?"""
07-11-2020T15:56:45,Twokinds,You have to report tips?
07-11-2020T15:56:52,Dadrobit,I personally agree with the sentiment.
07-11-2020T15:56:54,Dadrobit,Yeah
07-11-2020T15:56:57,Jirka,Hi Tom
07-11-2020T15:56:59,Dadrobit,Both food and cash.
07-11-2020T15:57:23,Dadrobit,"Food for officer safety, money for integrity."
07-11-2020T15:57:54,RedEyesWheeler,Hello
07-11-2020T15:58:03,Dadrobit,Small things like a single muffin or movie tickets don't need reporting.
07-11-2020T15:58:24,NeonMitsumi,:cneonmitsumi-ceilingkat:
07-11-2020T15:58:25,Ordithus,but if the muffin is poison!
07-11-2020T15:58:29,Ordithus,"hi red, neon"
07-11-2020T15:58:31,BadFoMo,Yo.
07-11-2020T15:58:34,Dadrobit,"Well, actually the muffin as well, but at least it doesn't need to be shared."
07-11-2020T15:58:37,NeonMitsumi,Heyyoooo
07-11-2020T15:58:55,AspiringNoodle,"Honestly, tip pooling is a joke"
07-11-2020T15:59:09,AspiringNoodle,The intention behind the tip matters more
07-11-2020T15:59:14,Dadrobit,"Yeah, we had an issue with one officer unknowingly consuming a dozen pot brownies at work."
07-11-2020T15:59:19,AspiringNoodle,O_O
07-11-2020T15:59:21,Dadrobit,"Years ago, but still."
07-11-2020T15:59:30,AspiringNoodle,"Okay, how high was that dude afterwards? xD"
07-11-2020T15:59:55,Dadrobit,She had never gotten high before in her life. Called for an ambulance thinking she was dying.
07-11-2020T16:00:05,MadGod317,Good afternoon y'all!
07-11-2020T16:00:11,BadFoMo,Hi.
07-11-2020T16:00:14,Dadrobit,o/
07-11-2020T16:00:18,AspiringNoodle,Hi Mad and FoMo
07-11-2020T16:00:30,Ordithus,"hi fomo, mad"
07-11-2020T16:00:43,Rainelover,Guten Abend to all
07-11-2020T16:00:58,Ordithus,hi raine
07-11-2020T16:01:10,Sammit,Hi Everybody
07-11-2020T16:01:13,Rainelover,Hello ord
07-11-2020T16:01:45,ProsePro7,Hello
07-11-2020T16:01:51,Sammit,HI Prose
07-11-2020T16:01:52,RedEyesWheeler,Hello
07-11-2020T16:01:53,Ordithus,"hi sammit, rpose"
07-11-2020T16:01:55,Ordithus,"er, prose"
07-11-2020T16:02:00,Sammit,HI Ord
07-11-2020T16:02:01,Snowmanwizard,"hello mad, fomo, raine, sammit, prose"
07-11-2020T16:02:04,ProsePro7,"Dammit Sammit, Ord"
07-11-2020T16:02:13,Sammit,Hi Snowman
07-11-2020T16:02:37,RedEyesWheeler,Hello Snowman
07-11-2020T16:02:50,Sammit,Hi RedEyes
07-11-2020T16:03:28,RedEyesWheeler,Hello Sammit
07-11-2020T16:03:33,Snowmanwizard,hi red
07-11-2020T16:03:53,Twokinds,going to be a minute
07-11-2020T16:03:57,Ordithus,okee
07-11-2020T16:03:58,Twokinds,trying to get the poll results
07-11-2020T16:04:04,TheSexyBeast,Hello everyone
07-11-2020T16:04:13,Ordithus,o/ sexy
07-11-2020T16:04:13,Sammit,Hi Beast and Tom
07-11-2020T16:04:27,RedEyesWheeler,Hello Tom
07-11-2020T16:04:27,BadFoMo,We're not doing TKPolls this time?
07-11-2020T16:04:28,Chooper,"Ah shieeet, here we go again."
07-11-2020T16:05:00,Dimensional,He sent out the poll a few days ago for us all to vote on
07-11-2020T16:05:03,Dadrobit,"Right on. I'll probably only be around for the results, I have a ton of work that needs doing today."
07-11-2020T16:05:08,Dimensional,So it's already voted.
07-11-2020T16:05:12,Rainelover,"Unsurprisingly, restoring an alternative post-nuclear war Washington D.C to it’s former glory takes a long time"
07-11-2020T16:06:06,BadFoMo,Thanks.
07-11-2020T16:06:08,ZapiliDver,Hi all.
07-11-2020T16:06:20,BadFoMo,Yo.
07-11-2020T16:06:54,TheSexyBeast,"Hey Ord, Samm"
07-11-2020T16:07:06,TheSexyBeast,And Zap
07-11-2020T16:07:15,RedEyesWheeler,Do we know what won the first poll?
07-11-2020T16:07:20,Sammit,Hi Zapili
07-11-2020T16:07:42,Ordithus,"the poll was via patreon, tom is working on the results"
07-11-2020T16:08:30,NeonMitsumi,dun dun
07-11-2020T16:08:31,TheSexyBeast,"So I checked out the TK Discord, not what I was expecting."
07-11-2020T16:09:58,BadFoMo,"Is Patreon Voting going to be the norm? If so, I /might/ be tempted to become a $10 Patreon again. ...Maybe."
07-11-2020T16:10:12,Jirka,Does anyone have a link to TK Discort? Please
07-11-2020T16:10:35,ProsePro7,I hate the omni poll
07-11-2020T16:10:35,Dadrobit,"There have only been 14 omnipolls ever, probably not the norm lol."
07-11-2020T16:10:56,Dadrobit,"I personally like them, prevents groups of death."
07-11-2020T16:10:57,Rainelover,"alternatively, if you are wondering what the U.S. Presidential election results were, then I’m happy to say that we decided to get rid of the fascist oompah loompah in favor of sanity"
07-11-2020T16:11:15,ProsePro7,NO POLITICS
07-11-2020T16:11:16,Ordithus,"Please don't bring up politics, thanks."
07-11-2020T16:11:23,Rainelover,K
07-11-2020T16:11:26,TheSexyBeast,Jesus...
07-11-2020T16:11:30,Zakuru,"""Since there's so many, don't feel obligated. I know it's a lot to read through, believe me! That's one of the reasons why I avoid doing omnipolls too often, since I don't want you to feel overwhelmed. """
07-11-2020T16:11:32,Ordithus,I am not moderating that kind of discussion with this many people
07-11-2020T16:11:44,BadFoMo,"@ProsePro7 Why? @Dadrobit Well, I guess I'm still out."
07-11-2020T16:12:27,Rainelover,"Yeah, I don’t blame you, it’s not worth the time and effort needed to keep it from turning into a flame war"
07-11-2020T16:12:33,RedEyesWheeler,Thank you ProsePro7
07-11-2020T16:12:46,Ordithus,It would likely result in many many bans
07-11-2020T16:12:54,ProsePro7,Omni polls just focus on the super popular ones  spreading out the vote gives the esoteric ones more of a chance
07-11-2020T16:13:25,ProsePro7,@RedEyesWheeler I dont know what for but youre welcome
07-11-2020T16:13:29,Ordithus,But they tend to get a lot more participation
07-11-2020T16:13:35,Zakuru,^
07-11-2020T16:13:44,RedEyesWheeler,For calling for no politics
07-11-2020T16:13:44,ProsePro7,Not always a good thing Ord
07-11-2020T16:13:47,Ordithus,"Whereas the stream votes may get about 40 voters, the omnipoll gets darn near every patron"
07-11-2020T16:14:07,Dadrobit,"omnipolls help out with people who simply can't attend. Like me, I'm only here for like, every fifth vote."
07-11-2020T16:14:12,ProsePro7,@RedEyesWheeler Oh I am a very political guy but there is a time for peace and a time for war and this stream is a time for peace
