date,user,comment
26-02-2018T07:25:38,Barabashe4ka,Hello everybody
26-02-2018T15:15:37,MidnightBlue78,:ptv-sneakysmirk:
26-02-2018T17:04:28,SpazztasticKiwi,"I don’t know what hit me yesterday, but I felt so dead I stayed in all day"
26-02-2018T17:05:59,SpazztasticKiwi,But what’s everyone else doing?
26-02-2018T17:07:36,Twokinds,Not much
26-02-2018T17:07:40,Twokinds,Just working working working
26-02-2018T17:08:18,SpazztasticKiwi,You’re always working
26-02-2018T17:08:50,SpazztasticKiwi,Though I’m one to talk - I can’t stand to be still either
26-02-2018T17:10:40,SpazztasticKiwi,What you working on?
26-02-2018T17:11:59,Twokinds,Just a webcomic I draw
26-02-2018T17:12:59,ThingsAreMoving,care to post a link? I love webcomics!
26-02-2018T17:13:04,SpazztasticKiwi,I think I’ve heard of it
26-02-2018T17:14:57,SpazztasticKiwi,I’m about to give my cats a bath. Bagheera got into some potting soil
26-02-2018T17:17:11,SpazztasticKiwi,Then I’m settling in to watch a movie I saw mentioned
26-02-2018T18:24:05,JaydenMozingo,Good afternoon everyone!
26-02-2018T18:26:45,wolfspartan1,ello jay
26-02-2018T18:57:18,JaydenMozingo,How are you wolf?
26-02-2018T19:00:42,wolfspartan1,good how about you?
26-02-2018T19:01:26,JaydenMozingo,Good
26-02-2018T19:01:32,JaydenMozingo,Got more rain
26-02-2018T19:01:40,wolfspartan1,nice
26-02-2018T19:31:05,JaydenMozingo,"Last Friday my school, along with many others got a threat of a shooting by some D bag on social media."
26-02-2018T19:31:45,JaydenMozingo,All I can say is I'm glad we didn't lose anyone like those who were sadly lost in Florida
26-02-2018T19:32:50,wolfspartan1,glad everyone is ok
26-02-2018T19:32:57,JaydenMozingo,"To those who were lost, I wish them a safe journey up."
26-02-2018T20:36:39,MidnightBlue78,:ptv-victory:
26-02-2018T20:49:52,SpazztasticKiwi,Just finished watching My Neighbor Totoro
26-02-2018T20:50:06,SpazztasticKiwi,Hopefully my autocorrect didn’t mess that up
26-02-2018T20:51:30,SpazztasticKiwi,And my cats are fresh and clean
26-02-2018T21:00:28,MidnightBlue78,I was watching the movie Wonder. It's really nice.
26-02-2018T21:05:08,SpazztasticKiwi,"I’ve seen the trailers. Like a few others, it’s on the watch list"
26-02-2018T21:14:28,MidnightBlue78,I think you will like it
26-02-2018T21:23:33,SpazztasticKiwi,I kind of want to watch Howl’s Moving Castle again
26-02-2018T21:24:47,SpazztasticKiwi,And I thought my coworker was going to have a fit when I said I haven’t seen Dirty Dancing and Steel Magnolias
26-02-2018T21:25:41,JaydenMozingo,"Hello Midnight, hello Spazz"
26-02-2018T21:27:56,wolfspartan1,ello
26-02-2018T21:28:06,JaydenMozingo,Hello wolf
26-02-2018T21:28:28,JaydenMozingo,Hello other 15 users I didn't mention.
26-02-2018T21:28:45,CrRAR,heyo
26-02-2018T21:29:01,JaydenMozingo,Eyo.
26-02-2018T21:29:34,JaydenMozingo,I'm watching the second Thor movie.
26-02-2018T21:30:04,CrRAR,I liked 'em. The new one is pretty awesome too! Much more action-y!
