date,user,comment
27-02-2018T00:39:19,TheBeckoner,No problem.
27-02-2018T00:39:38,TheBeckoner,lol that was nearly an hour ago...now im slow
27-02-2018T01:05:17,SpazztasticKiwi,Just settled everything I think
27-02-2018T01:06:00,TheBeckoner,For your trip?
27-02-2018T01:06:23,TheBeckoner,feets are too cold
27-02-2018T01:07:04,SpazztasticKiwi,Believe so
27-02-2018T01:07:53,TheBeckoner,"Well that's good. you may have said before, but my memory sucks. Aren't you going to a con or something?"
27-02-2018T01:08:20,SpazztasticKiwi,"We’re leaving really early for traffic, pit stops, and the fact we’re VIP (I figure that means we’re getting in early)"
27-02-2018T01:08:45,SpazztasticKiwi,This is Jacksepticeye’s How Did We Get Here tour
27-02-2018T01:09:51,SpazztasticKiwi,We ended up showing up late for Mark’s Atlanta show so I’m not taking chances with this show
27-02-2018T01:10:08,TheBeckoner,Sounds like fun. I've never been to anything like that. I figured If I were to make a trip it would be wherever Tom set up lol.
27-02-2018T01:10:40,TheBeckoner,Mark had a show in Arizona I believe? Not super far away. Didnt get tickets tho.
27-02-2018T01:10:45,SpazztasticKiwi,It’s pretty cool to see the people you’ve seen only on a screen in real life.
27-02-2018T01:11:05,SpazztasticKiwi,He’s just paler in person. Doesn’t glitter or anything
27-02-2018T01:11:34,SpazztasticKiwi,"I actually had people, after I came home ask me one major question, though..."
27-02-2018T01:12:04,SpazztasticKiwi,“What’s he look like?” Uhhh..the same as his videos?
27-02-2018T01:14:58,TheBeckoner,Lol Marks been hidin behind those snapchat filters.
27-02-2018T01:15:58,SpazztasticKiwi,"Went by my friend’s house, the one with the sick little sister, and my god I’ve never seen someone so excited to ask me questions"
27-02-2018T01:16:10,TheBeckoner,"I've meet a couple semi famous internet peoples irl, they were car people though. And it is neat to see that they aren't just figments of your imagination."
27-02-2018T01:16:32,TheBeckoner,Im assuming that was after Marks show?
27-02-2018T01:17:14,SpazztasticKiwi,"Yeah. I’d have taken her with me, but her guardians don’t want her leaving their sight too much"
27-02-2018T01:17:38,SpazztasticKiwi,And Mark’s opening act is...interesting to say the least
27-02-2018T01:19:34,TheBeckoner,Huh never seen it. What does he do?
27-02-2018T01:19:47,SpazztasticKiwi,"Strip, essentially"
27-02-2018T01:20:48,SpazztasticKiwi,"I’ve never been so speechless in my life. I thought I got Markiplier tour tickets, not tickets to Magic Mike: Live"
27-02-2018T01:23:58,TheBeckoner,Oml that sounds...interesting.
27-02-2018T01:24:04,SpazztasticKiwi,"“Ok there goes the shirt....and the pants too?.....if he takes off those shorts, I’m leaving”"
27-02-2018T01:24:11,TheBeckoner,I mean he bathed in mash potatoes too soooo
27-02-2018T01:24:46,TheBeckoner,"Maybe when Tom has a table or whatever comic people do, he can strip for us too..."
27-02-2018T01:24:55,TheBeckoner,jastsayin
27-02-2018T01:25:00,TheBeckoner,just*
27-02-2018T01:25:49,SpazztasticKiwi,Thanks for that mental picture. Makes it even better (worse) that he’s online and seeing this 😑
27-02-2018T01:26:45,SpazztasticKiwi,"But I don’t put a lot past Mark. It’s what keeps it interesting. And if it makes him happy, I say go for it"
27-02-2018T01:27:49,SpazztasticKiwi,I guess I did find out why the show was like 18+ only
27-02-2018T01:28:18,TheBeckoner,(better) and yeah that sounds like it could throw off some residual embarrassment lol.
27-02-2018T01:28:45,TheBeckoner,Maybe some day I'll go see everyone I've been watching for years...
27-02-2018T01:28:51,TheBeckoner,huh that seems creepy
27-02-2018T01:29:08,SpazztasticKiwi,"I mean, he’s attractive, yes, but Jesus. Contain yourself"
27-02-2018T01:29:59,SpazztasticKiwi,"Not my type though, either, and I’ll say that right to him - I’m sure he wouldn’t care"
27-02-2018T01:35:44,TheBeckoner,Probably not.
27-02-2018T01:36:11,TheBeckoner,"I just watched a little of a show he did in Houston,pretty interesting start lol. Not too bad imo"
27-02-2018T01:36:45,SpazztasticKiwi,I have my own pictures. Imma see if I can send them
27-02-2018T01:42:29,SpazztasticKiwi,Evidently not. But it’s on my Twitter. He liked them; I didn’t even expect him to see my tweet o
27-02-2018T01:43:51,TheBeckoner,Aw that's cool. I assume you tagged him or something? idk how twitter works tbh
27-02-2018T01:44:30,SpazztasticKiwi,"Yeah, but keep in mind he has a few thousand others tagging him at any other given time too"
27-02-2018T01:44:54,TheBeckoner,Right. You mustve had good timing.
27-02-2018T01:45:17,SpazztasticKiwi,"Now if I meet him and he recognizes my handle/username, then I’ll be surprised"
27-02-2018T01:45:33,TheBeckoner,What's your username?
27-02-2018T01:45:46,SpazztasticKiwi,SpazztasticKiwi
27-02-2018T01:46:31,SpazztasticKiwi,"It’s the same on all my media, really. Easier to find and manage"
27-02-2018T01:50:28,TheBeckoner,Found it. Cute cactus lol
27-02-2018T01:51:03,TheBeckoner,And yeah I watched that act on youtube just a second ago. definitely not lacking interest.
27-02-2018T02:00:04,SpazztasticKiwi,Mark’s act?
27-02-2018T02:01:40,TheBeckoner,Yeah
27-02-2018T02:03:30,SpazztasticKiwi,"Oh I see snippets and it brings back memories. I was hoping to meet him at PAX, but it looks like he’s thinking about staying home"
27-02-2018T02:04:03,TheBeckoner,Tell him he's a loser and he should go anyway.
27-02-2018T02:04:09,TheBeckoner,it'll work
27-02-2018T02:08:36,TheBeckoner,It's gettin late and Im sorta cold. Im gonna head to bed. Goodnight.
27-02-2018T02:10:34,SpazztasticKiwi,"I’m not 100% believing he’ll sit this one out just yet -  to stay home, I say duck tape him to the bed"
27-02-2018T02:11:38,SpazztasticKiwi,(before the dash): he’s done things despite being sick before. But if he’s feeling bad enough
27-02-2018T02:12:13,SpazztasticKiwi,Nite. I’ll probably be off in a few hours
