date,user,comment
19-05-2018T00:33:11,SiliconCarbide,how long is the cooldown for suggestions anyway? 1 or 2 weeks?
19-05-2018T00:37:41,unsteddyphoenix,In general if you get one you dont get another chance until the next month.
19-05-2018T00:37:51,SiliconCarbide,ah ok
19-05-2018T00:37:57,unsteddyphoenix,And if yours gets coloured theres a week cooldown
19-05-2018T00:37:57,SiliconCarbide,"goodto know, thanks"
19-05-2018T00:38:06,unsteddyphoenix,:thumbsup:
19-05-2018T01:43:05,Dadrobit,"Eyyyyy, unsteddy, dunno if you're still around, but you said you wanted an update?"
19-05-2018T01:43:12,Dadrobit,I did the thing https://i.imgur.com/71y2XBv.jpg
19-05-2018T01:46:52,unsteddyphoenix,OoOo
19-05-2018T01:47:01,unsteddyphoenix,And thats filled with stuff?
19-05-2018T01:54:13,Dadrobit,"Yeah, There was liquid curry in the middle that also permeated throughout the whole of the meatball."
19-05-2018T01:54:42,Dadrobit,"So when it was cut open, it kind of oozed out into the rest of the broth."
19-05-2018T01:58:00,unsteddyphoenix,Thats like
19-05-2018T01:58:08,unsteddyphoenix,Advanced cookery
19-05-2018T01:58:25,unsteddyphoenix,Im equal parts impressed and hungry
19-05-2018T02:00:06,unsteddyphoenix,"is it like, an actual recipie?"
19-05-2018T02:00:19,Twokinds,nooo I'm so hungry
19-05-2018T02:01:42,Dadrobit,It's real and fake?
19-05-2018T02:02:04,Dadrobit,It's Mapo Curry Tofu Noodles from an anime called Food Wars.
19-05-2018T02:02:34,unsteddyphoenix,Thats a good anime.
19-05-2018T02:02:36,Dadrobit,"And it was indeed advanced cookery, near 2 hours to complete."
19-05-2018T02:02:50,Dadrobit,hopefully faster next time.
19-05-2018T02:03:20,unsteddyphoenix,Hoo~
19-05-2018T02:04:18,unsteddyphoenix,So it was worth the time?
19-05-2018T02:04:35,Dadrobit,It so friggin' was.
19-05-2018T02:05:06,Dadrobit,"Would change a few things next time, but it was still actually amazing."
19-05-2018T02:05:07,BluePhantom90,oh Tom your alive
19-05-2018T02:05:22,unsteddyphoenix,"Damn, sounds nice~"
19-05-2018T02:05:29,unsteddyphoenix,I wonder what else could be made from that show...
19-05-2018T02:05:31,Dadrobit,"Also, I have a ton of curry left over."
19-05-2018T02:05:58,unsteddyphoenix,Leftovers are life
19-05-2018T02:06:58,Dadrobit,I melted the Golden Curry down and cooked it in a broth of cinnamon sticks and ginger with diced fresh jalapenos.
19-05-2018T02:07:28,Dadrobit,Then re-geletanized (that's a word now) it in little paper cups for portioning.
19-05-2018T02:08:22,Dadrobit,"Only used maybe 20% of it in the dish, now I'm just tossing bits of it into everything else and seeing what sticks."
19-05-2018T02:09:11,unsteddyphoenix,So what youre saying is
19-05-2018T02:09:14,unsteddyphoenix,Curry burrito
19-05-2018T02:09:28,Dadrobit,"Holyshit, you're right."
19-05-2018T02:09:40,Dadrobit,"Brb, gonna make a beef curry burrito."
19-05-2018T02:09:50,unsteddyphoenix,that sounds pretty alright actually.
19-05-2018T02:13:28,Dadrobit,"Don't have any ground beef, but I do have a NY cut of steak that I was only going to eat like a normal human being otherwise."
19-05-2018T02:13:31,Dadrobit,So that'll do.
19-05-2018T02:14:22,unsteddyphoenix,Thank god I saved you from that fate.
19-05-2018T02:16:38,NickTheName,Good morning
19-05-2018T02:22:36,Dadrobit,"Alright, meat is marinading."
19-05-2018T02:22:54,Dadrobit,"And thank you, let no one say that I don't take your opinions seriously."
19-05-2018T02:31:49,Twokinds,Be sure to cook the beef well done all the way through to seal in the flavor.
19-05-2018T02:35:54,Dadrobit,"You know, for juuuuust a split second, I thought you were actually providing useful advice."
19-05-2018T02:35:57,unsteddyphoenix,Im already mad
19-05-2018T02:36:46,unsteddyphoenix,To this day I cant tell if Tom actually cooks his steaks well done or if he's sane :thinking:
19-05-2018T03:02:44,Bgrmystr2,takin a break from packin stuff tired as shit :ptv-sad:
