date,user,comment
23-12-2018T00:01:33,SpazztasticKiwi,Boiling hot bath hits the spot when you’ve felt like a run away garbage truck for the day
23-12-2018T00:27:28,SpazztasticKiwi,🛌
23-12-2018T00:34:41,SpazztasticKiwi,Nitey nite
23-12-2018T00:35:56,TheBeckoner,Night kiwi
23-12-2018T00:39:32,CrRAR,good night~
23-12-2018T01:00:13,Twokinds,1am time for bed
23-12-2018T01:00:15,Twokinds,Goodnight!
23-12-2018T01:00:23,BadFoMo,Good night
23-12-2018T01:00:29,BadFoMo,*.
23-12-2018T01:09:21,RimaDraws,night tom
23-12-2018T01:35:19,TheBeckoner,Night Tom
23-12-2018T01:39:40,Dadrobit,"Oof, finally home. Feels good to sit down."
23-12-2018T02:03:32,Sifty,SERIOUS
23-12-2018T02:03:33,Sifty,I MISSED IT BY 3 MINUTES
23-12-2018T02:03:58,Sifty,kill me
23-12-2018T02:24:56,RimaDraws,o.o
23-12-2018T02:27:21,Bgrmystr2,missed what by 3 mins?
23-12-2018T04:14:41,DarthRexKing,NIGHT!
23-12-2018T07:38:29,Bgrmystr2,:ptv-sleepy: slep tiem
23-12-2018T08:54:30,TerraTheWizard,:ctwokinds-natsducky:
23-12-2018T10:10:35,RimaDraws,Morning guys..
23-12-2018T10:11:20,TerraTheWizard,:ctwokinds-rose:
23-12-2018T10:34:14,RimaDraws,Ugh I don’t wanna get up
23-12-2018T10:40:50,Azumachan,:ctwokinds-katdryer:
23-12-2018T10:46:16,TerraTheWizard,:ctwokinds-katdryer:
23-12-2018T11:33:32,Sifty,"the stream, I arrived 3 minutes after it ended"
23-12-2018T11:33:40,Sifty,also good morning
23-12-2018T11:50:03,RimaDraws,heyyy
23-12-2018T11:50:21,TerraTheWizard,:ctwokinds-KatDance:
23-12-2018T12:13:32,MrMongMong,Merry Christmas Eve!
23-12-2018T12:15:33,RimaDraws,merry christmas eve mong
23-12-2018T12:30:38,TheBeckoner,Merry Christmas eve!
23-12-2018T12:33:10,Twokinds,MERRY CHRISTMAS
23-12-2018T12:33:40,iliar,Merry Christmas!
23-12-2018T12:34:08,iliar,But is Christmas today?
23-12-2018T12:34:46,Twokinds,Nope not yet
23-12-2018T12:34:59,RimaDraws,hi tom! merry christmas eve
23-12-2018T12:35:46,iliar,"If I'm not mistaken, Christmas will be tomorrow. Right?"
23-12-2018T12:35:54,RimaDraws,also tom i got an echo dot alexa !
23-12-2018T12:35:56,RimaDraws,yes
23-12-2018T12:36:06,RimaDraws,also merry christmas eve to you ilia
23-12-2018T12:36:15,RimaDraws,iliar*
23-12-2018T12:37:13,TerraTheWizard,:ctwokinds-nibsbounce::ctwokinds-nibsbounce::ctwokinds-nibsbounce:
23-12-2018T12:37:33,SpazztasticKiwi,Wave
23-12-2018T12:37:38,SpazztasticKiwi,👋🏻
23-12-2018T12:37:45,SpazztasticKiwi,I’m very tired
23-12-2018T12:38:13,SpazztasticKiwi,How’s your ear Tom?
23-12-2018T12:38:18,iliar,"Tom, just in case. I remind you about ""Instant Festivities""."
23-12-2018T12:38:31,RimaDraws,hi kiwi
23-12-2018T12:38:52,Twokinds,Yes I finish and post it tomorrow
23-12-2018T12:39:26,RimaDraws,yea how is your ear?
23-12-2018T12:39:42,RimaDraws,do you get vertigo ? like dizziness
23-12-2018T12:40:01,CrimsonQuill,"Hullo Tom! I won't be on chat for the big day, but I just want to say merry Christmas to you, and give the family my regards! :ptv-greetings::ptv-greetings::ptv-greetings:"
23-12-2018T12:41:08,RimaDraws,hi quill
23-12-2018T12:42:12,CrimsonQuill,"Hello Rima-Christmas regards to you too (And everyone in chat for that matter). I'm just here for a few minutes-after that, I'll leave Christmas Day as a quiet day."
23-12-2018T12:42:24,CrimsonQuill,"So, just wishing people happy Christmas"
23-12-2018T12:42:52,RimaDraws,ty buddy <3
23-12-2018T12:42:54,RimaDraws,you too
