date,user,comment
17-02-2018T00:19:30,SpazztasticKiwi,"It shows 17 people online, but I feel most are just logged in"
17-02-2018T00:19:38,TheBeckoner,w o t
17-02-2018T00:20:10,SpazztasticKiwi,And here we see some movement in the brush
17-02-2018T00:20:21,wolfspartan1,lol
17-02-2018T00:20:46,SpazztasticKiwi,A specimen pokes its head out from a burrow
17-02-2018T00:21:01,TheBeckoner,returns to burrow.
17-02-2018T00:21:19,wolfspartan1,:ctwokinds-KeithNeat:
17-02-2018T00:21:27,Bgrmystr2,:ptv-sleepy:
17-02-2018T00:21:30,SpazztasticKiwi,Darn. And it would’ve been the first recorded sight
17-02-2018T00:23:35,SpazztasticKiwi,"I was gonna go to bed early today, since I was called in 5 hours early, but that doesn’t seem to be happening"
17-02-2018T00:25:26,wolfspartan1,sleep is for the weak
17-02-2018T00:30:21,SpazztasticKiwi,I did see someone I graduated with today. Still buff as ever
17-02-2018T00:33:49,Unenlagia,I likely won't be sleeping for a few hours
17-02-2018T00:34:30,SpazztasticKiwi,You may be in a different time zone
17-02-2018T00:34:53,Unenlagia,"I'm on the East Coast, USA"
17-02-2018T00:35:17,Unenlagia,You?
17-02-2018T00:37:04,SpazztasticKiwi,Central
17-02-2018T00:37:57,Unenlagia,Aaah
17-02-2018T00:39:06,UnknownEnd,:ptv-sleepy:
17-02-2018T00:40:45,TheBeckoner,It's pretty imo in the central zone. I'll be up till atleast 3.
17-02-2018T00:41:10,UnknownEnd,Ehh
17-02-2018T00:41:43,UnknownEnd,Ehh?
17-02-2018T00:42:54,Unenlagia,I'm not following?
17-02-2018T00:44:06,UnknownEnd,:ptv-sleepy:
17-02-2018T00:44:32,Unenlagia,Bed time then
17-02-2018T00:45:07,UnknownEnd,11:44PM!
17-02-2018T00:49:18,SpazztasticKiwi,I’m off too then
17-02-2018T00:49:47,UnknownEnd,Maybe
17-02-2018T11:58:17,Twokinds,Good morning :)
17-02-2018T11:58:42,wolfspartan1,good morning tom
