date,user,comment
20-07-2018T00:00:25,SpazztasticKiwi,Didn’t it start the 19 tho
20-07-2018T00:05:58,Twokinds,Technically.
20-07-2018T00:06:12,Twokinds,"But comic-con has ""Preview Night"" on the 18th"
20-07-2018T00:06:19,Twokinds,So it's actually a 5-day convention
20-07-2018T00:10:28,SpazztasticKiwi,I’ll take your word for it
20-07-2018T00:10:40,SpazztasticKiwi,I’m honestly not terribly concerned right now
20-07-2018T00:11:54,SpazztasticKiwi,"I’m playing run around with work and my mother, as usual."
20-07-2018T00:15:22,SpazztasticKiwi,No offense of course. Have good con. Many sights. Lots of wow
20-07-2018T00:19:55,ElvenHunter84,"Night, all"
20-07-2018T00:20:06,ElvenHunter84,"If anyone remembers that email, let me know"
20-07-2018T00:20:10,SpazztasticKiwi,I’ll sit here and pet the stress out on Bagheera. He may go bald
20-07-2018T00:29:54,SpazztasticKiwi,And make my bed. And get ready for bed. And try to sleep
20-07-2018T00:29:56,SpazztasticKiwi,Try
20-07-2018T01:58:31,TorqueEmUp,"Geez, what's with cons these days? they seem to be getting longer and longer."
20-07-2018T01:59:00,TorqueEmUp,Hell I thought it was strange enough that AC starts on a Thursday.
20-07-2018T01:59:55,TorqueEmUp,"But I guess SDCC needs to do it that way, it's already crowded enough as it is."
20-07-2018T05:48:16,Bgrmystr2,"Eh, I dunno"
20-07-2018T05:48:21,Bgrmystr2,Comiket is 3 days long
20-07-2018T05:48:35,Bgrmystr2,and it's basically the biggest anime expo in the world
20-07-2018T10:06:59,PotatoRights,"No don’t worry about me, just making a quick Stan lee cameo to prove I’m not dead"
20-07-2018T14:13:31,CrRAR,Invader Zim is coming back! :D
20-07-2018T14:14:00,CrRAR,*squeedlyspooch rumbles*
20-07-2018T17:49:25,CrRAR,:ctwokinds-nibsbounce:
20-07-2018T18:46:14,Xexanoth,"and more importantly ""Venture Bros."" is getting a new season"
20-07-2018T20:56:24,SpazztasticKiwi,How’s that “4th” day Tom?
20-07-2018T21:00:30,NightMeaty22,Hello
20-07-2018T21:59:18,CrRAR,evenin'
20-07-2018T21:59:29,CrRAR,indeed xex
20-07-2018T22:06:00,Vatruvius,What is going on in here! :ptv-greetings: Hello everyone!
20-07-2018T22:17:18,Dadrobit,Just got back from a party at grandma's house. Celebrated my birthday party a little early to share it with my brother's 11th anniversary.
20-07-2018T22:17:19,SpazztasticKiwi,🧚🏻‍♀️
20-07-2018T22:17:42,Dadrobit,Still gonna go out and party tomorrow as well of course.
20-07-2018T22:17:46,SpazztasticKiwi,Magical
20-07-2018T22:17:55,SpazztasticKiwi,🍻
20-07-2018T22:17:55,Dadrobit,Finally got rid of the kiddos today.
20-07-2018T22:18:33,Dadrobit,So I'm free to go back to doing nothing all day \o/
20-07-2018T22:18:37,Vatruvius,Well happy birthday Dadro.
20-07-2018T22:18:45,Vatruvius,early*
20-07-2018T22:18:51,SpazztasticKiwi,The best to do you can do
20-07-2018T22:18:54,SpazztasticKiwi,Nothing
20-07-2018T22:19:16,SpazztasticKiwi,🐚 the magic conch has spoken
20-07-2018T22:19:35,Dadrobit,tyvm
20-07-2018T22:19:55,Vatruvius,lol
20-07-2018T22:20:00,Vatruvius,That conch...
20-07-2018T22:20:08,Dadrobit,"Gonna go out waterski-ing on Wednesday at the lake with the parents and some out of state family, so it should be baller."
20-07-2018T22:20:30,SpazztasticKiwi,"🎂 here’s a cake, and a present 🎁"
20-07-2018T22:20:42,Dadrobit,\o/ ty
20-07-2018T22:20:45,SpazztasticKiwi,Who got the balloons again and where are they
20-07-2018T22:21:09,unsteddyphoenix,:balloon::balloon:is me sorry for late:balloon::balloon:
20-07-2018T22:21:15,Vatruvius,lol
20-07-2018T22:21:15,Dadrobit,"Got a key lime pie and a white cake with a creame and strawberry filling earlier, was super tasty."
20-07-2018T22:21:52,Vatruvius,I got the confetti! :tada:
20-07-2018T22:21:58,Dadrobit,You all spoil me so... :ptv-excited:
20-07-2018T22:22:35,SpazztasticKiwi,I brought a some firecrackers for some “hey y’all watch this” stupidity
20-07-2018T22:22:38,Vatruvius,:ctwokinds-rainehappy:
20-07-2018T22:22:51,SpazztasticKiwi,💥💥💥💥
20-07-2018T22:25:37,SpazztasticKiwi,🥃🍷🥂🍺🍸🍹🍾 and the drinks
20-07-2018T22:25:56,SpazztasticKiwi,This can’t possibly go wrong
20-07-2018T22:26:03,Vatruvius,"I will settle for tea, thank you."
20-07-2018T22:26:05,Vatruvius,:ctwokinds-kingtea:
20-07-2018T22:26:06,Dadrobit,:tumbler_glass::tumbler_glass::tumbler_glass:
20-07-2018T22:27:15,Vatruvius,"Oh, what is the new Twokinds emoji?"
20-07-2018T22:27:22,Vatruvius,:ctwokinds-vl685gpl:
20-07-2018T22:30:13,SpazztasticKiwi,It’s coming to get you...
20-07-2018T22:30:22,SpazztasticKiwi,With a SmIlE
20-07-2018T22:31:09,Dadrobit,*Magic Carpet Ride Intensifies*
20-07-2018T22:31:16,SpazztasticKiwi,"And yea, I’ll take green tea. Gotta have a responsible adult to make sure the other adults don’t blow themselves up"
20-07-2018T22:31:47,SpazztasticKiwi,🍵
20-07-2018T22:33:03,Vatruvius,lol
20-07-2018T22:35:47,SpazztasticKiwi,Tho if you get real insistent I’ll just let you be
20-07-2018T22:36:22,SpazztasticKiwi,“No. Don’t. Stop......well I tried”
20-07-2018T22:36:32,Dadrobit,I am very responsible with my fireworks thank you! :D
20-07-2018T22:38:07,Vatruvius,But are you responsible with your drink because if you aren't with one than you aren't with the other.
20-07-2018T22:38:09,Vatruvius,xd
20-07-2018T22:38:11,Vatruvius,XD
20-07-2018T22:38:31,Dadrobit,"Yeah, I really don't drink very much"
20-07-2018T22:38:46,Dadrobit,"One drink once a month, if not less."
20-07-2018T22:38:49,Vatruvius,I drink zero.
20-07-2018T22:41:01,SpazztasticKiwi,Isn’t that a water bottle brand
20-07-2018T22:41:16,Dadrobit,Also a Coke flavor I think
20-07-2018T22:41:42,SpazztasticKiwi,Coke Zero nasty
20-07-2018T22:42:14,SpazztasticKiwi,I’ll take my calories like a man
20-07-2018T22:42:19,SpazztasticKiwi,....wait
20-07-2018T22:42:33,Bgrmystr2,"you go, kiwi"
20-07-2018T22:42:41,Bgrmystr2,more manly than a lot of men out there :p
20-07-2018T22:42:46,SpazztasticKiwi,Awwwww
20-07-2018T22:43:18,SpazztasticKiwi,:ptv-snicker:  staaaap. I might blush
20-07-2018T22:43:32,Bgrmystr2,EH :V
20-07-2018T22:43:38,Bgrmystr2,You'll be fine
20-07-2018T22:44:09,SpazztasticKiwi,Though seriously does anyone else notice the taste difference between diet and regular
20-07-2018T22:44:31,Vatruvius,"I did not mean the soda, I meant I do not drink any alcohol at all."
20-07-2018T22:44:33,Vatruvius,XP
20-07-2018T22:44:50,Vatruvius,"And I could not comment on that Kiwi, been a long time since I had a soda of any type."
20-07-2018T22:45:13,SpazztasticKiwi,We got that. Zero is a water filter company though
20-07-2018T22:45:48,SpazztasticKiwi,But isn’t it a bottle brand too
20-07-2018T22:45:49,Bgrmystr2,I don't drink alchohol or soda so I'm the last person to talk to :D
20-07-2018T22:46:01,Vatruvius,There is a Coke Zero I believe.
20-07-2018T22:46:12,SpazztasticKiwi,We just tossed that one around
20-07-2018T22:46:32,SpazztasticKiwi,It’s basically diet with a different label and colors
20-07-2018T22:46:48,Vatruvius,Well I just got back so...sorry.
20-07-2018T22:46:59,SpazztasticKiwi,Not a big thing
20-07-2018T22:47:44,SpazztasticKiwi,Could y’all imagine Nibbly having a Coca Cola
20-07-2018T22:47:49,SpazztasticKiwi,Or Maddie
20-07-2018T22:47:56,Bgrmystr2,yes
20-07-2018T22:48:07,Bgrmystr2,Hammie from Over the Hedge
20-07-2018T22:48:15,Bgrmystr2,that's what would happen.
20-07-2018T22:48:19,SpazztasticKiwi,That’s what I’d imagine
20-07-2018T22:48:49,SpazztasticKiwi,“Where’s Nib?” “Running on the generator treadmill”
20-07-2018T22:48:56,Vatruvius,That is a throw back...sheesh.
20-07-2018T22:49:36,Vatruvius,I was not that old when that movie was released and I put far too many hours into the game on my PS2 at the time.
20-07-2018T22:49:52,SpazztasticKiwi,That movie was cute. Made me question a skunk/cat relationship
20-07-2018T22:49:54,Vatruvius,Now I am thinking about the PS2 save slots...
20-07-2018T22:50:15,Vatruvius,I was too young to notice that really. I never rewatched it.
20-07-2018T22:51:14,SpazztasticKiwi,My sister and I watched it
20-07-2018T22:52:58,SpazztasticKiwi,My dad liked it ok. Hammer reminded him of his squirrel hunting I guess
20-07-2018T22:53:06,SpazztasticKiwi,*Hammie
20-07-2018T22:53:51,Vatruvius,Ahh...yes. I love kid movies that remind me of my time...killing...things...uh...
20-07-2018T22:54:55,SpazztasticKiwi,Well to be fair there’s a lot of hunting and kill-the-animals themes
20-07-2018T22:56:10,Vatruvius,"Well yeah, now that I think about it I suppose there where. I vaguely remember the game employing some very over the top means to kill, I mean knock out, any and all animals spotted in suburbia."
20-07-2018T22:56:23,Vatruvius,were*
20-07-2018T22:57:19,SpazztasticKiwi,"That lady on the phone: “No, I’m not busy - I’m just driving”"
20-07-2018T22:57:56,SpazztasticKiwi,In a neighborhood. What if a kid runs out on their bike or after a toy
20-07-2018T22:57:56,Vatruvius,Bad habit.
20-07-2018T22:58:06,Vatruvius,Exactly.
20-07-2018T22:58:28,Vatruvius,I am always more aware when driving through a neighborhood like that.
20-07-2018T22:58:38,Vatruvius,I could never live with myself if I ran a kid over.
20-07-2018T22:59:00,SpazztasticKiwi,I remember one day my mom was driving and these kids from my school were playing chicken with the cars
20-07-2018T22:59:28,Vatruvius,Oh my god! Seriously!
20-07-2018T22:59:31,SpazztasticKiwi,Where is your mother and does she know what you’re doing
20-07-2018T22:59:53,Vatruvius,When they are in high school they will play chicken with trains next.
20-07-2018T23:00:03,SpazztasticKiwi,They’d wait for a car to get close and then duck and roll in front
20-07-2018T23:00:29,SpazztasticKiwi,We had been wondering why people were tapping their brakes before we got up on them and they did it to us
20-07-2018T23:01:03,SpazztasticKiwi,Thought my mom was going to get out and “mom lecture” them
20-07-2018T23:01:14,SpazztasticKiwi,Or beat them. Not completely sure which
20-07-2018T23:02:01,Vatruvius,"Firstly, if it was a school then I would get a teacher or some school personnel."
20-07-2018T23:02:33,Vatruvius,If I could get no one then perhaps call the local precinct to send over a patrol.
20-07-2018T23:02:37,SpazztasticKiwi,It was a neighborhood area. I knew one of the kids
20-07-2018T23:02:48,SpazztasticKiwi,Idiot
