date,user,comment
02-03-2018T00:00:01,ItsActuallyKopyKat,my alien name has no vowels
02-03-2018T00:00:04,NezumiYuki,On the topic of Twokinds... I never expected Laura to be such a donut fiend!  xDD
02-03-2018T00:00:13,Bgrmystr2,you didn't buy a vowel with your face
02-03-2018T00:00:24,Ordithus,I expected it of her!
02-03-2018T00:00:25,SpazztasticKiwi,Everyone like doughnuts 🍩
02-03-2018T00:00:36,ItsActuallyKopyKat,Doughnuts are awesome
02-03-2018T00:00:38,Bgrmystr2,"lots of people like donuts, Nezumi"
02-03-2018T00:00:45,Kyslyrn,Jelly doughnuts are best
02-03-2018T00:00:48,Bgrmystr2,ew no
02-03-2018T00:00:50,Ordithus,I originally was going to have that in the suggestion... Tom figured it out anyways :P
02-03-2018T00:00:59,NezumiYuki,"Oh I like em too, but lookit Laura there!  She's going for it!  xDD"
02-03-2018T00:01:10,Bgrmystr2,glazed or chocolate glazed please
02-03-2018T00:01:11,NezumiYuki,Bounce it Tommy... Bounce it!
02-03-2018T00:01:11,MarvTheHugPharaoh,BOUNCE!!!!:ctwokinds-nibsdance::ctwokinds-florajiggle::ctwokinds-nibsdance:
02-03-2018T00:01:35,Bgrmystr2,"for what, Ord? Donuts?"
02-03-2018T00:01:48,Ordithus,"Laura eating donuts in the breakroom, yeah"
02-03-2018T00:01:52,Twokinds,Laura constantly snackin
02-03-2018T00:01:59,Ordithus,Hungry girl
02-03-2018T00:02:01,Bgrmystr2,always foodin'
02-03-2018T00:02:01,SpazztasticKiwi,My spirit animal
02-03-2018T00:02:02,Twokinds,yet extremely thin
02-03-2018T00:02:10,MarvTheHugPharaoh,how does she do it?
02-03-2018T00:02:17,Bgrmystr2,"metabolism, marv"
02-03-2018T00:02:20,Bgrmystr2,obviously
02-03-2018T00:02:22,NezumiYuki,Envy girls like that... eat all they want and still be thin... pffff
02-03-2018T00:02:33,Bgrmystr2,just be genki
02-03-2018T00:02:34,SpazztasticKiwi,Goes straight to her chest?
02-03-2018T00:02:35,Bgrmystr2,and you'll be fine
02-03-2018T00:02:45,Bgrmystr2,"maybe that's her goal, Kiwi"
02-03-2018T00:02:45,Ordithus,"Uhh... I don't think so, Kiwi"
02-03-2018T00:02:55,Bgrmystr2,yeh unfortunately Ord xD
02-03-2018T00:02:57,SpazztasticKiwi,I wish that’s how it worked
02-03-2018T00:03:06,Bgrmystr2,it does to an extent
02-03-2018T00:03:12,Tharkis,i used to be able to eat all i want and never put on a pound
02-03-2018T00:03:13,Bgrmystr2,it goes everywhere
02-03-2018T00:03:15,Tharkis,then i hit 30
02-03-2018T00:03:16,Tharkis,and BAM
02-03-2018T00:03:21,Tharkis,my metabolism took a vacation
02-03-2018T00:03:26,Bgrmystr2,lol Thark
02-03-2018T00:03:27,SageSaga,then the fire nation attacked
02-03-2018T00:03:33,ItsActuallyKopyKat,remind me to never get old
02-03-2018T00:03:34,MarvTheHugPharaoh,lol
02-03-2018T00:03:37,Bgrmystr2,Sage No :ptv-shock:
02-03-2018T00:03:45,SageSaga,aka heartburn
02-03-2018T00:03:50,Bgrmystr2,hahaha
02-03-2018T00:03:52,Bgrmystr2,well played
