date,user,comment
04-02-2018T00:00:15,TheBeckoner,Best thing about it is the shake to activate flashlight function.
04-02-2018T00:00:34,TheFDdriver,what app are you using to be on internet
04-02-2018T00:01:00,TheFDdriver,"like chrome, Mozilla ect."
04-02-2018T00:01:54,TheFDdriver,it probably says tab or a square on some square
04-02-2018T00:02:39,Dadrobit,Chrome
04-02-2018T00:03:03,TheFDdriver,its right next to the 3 dots
04-02-2018T00:03:13,Dadrobit,"the tab counter turns into a "":D"" wen you hit 100"
04-02-2018T00:03:22,TheFDdriver,lol
04-02-2018T00:03:36,TheFDdriver,just tap it
04-02-2018T00:03:37,TheBeckoner,Lol Robit really just want to keep his smiley face.
04-02-2018T00:03:46,TheBeckoner,wants*
04-02-2018T00:04:53,wolfspartan1,anyone here play minecraft
04-02-2018T00:05:25,Dadrobit,https://i.imgur.com/k7vyk9b.png
04-02-2018T00:05:38,Dadrobit,tap what?
04-02-2018T00:06:03,TheFDdriver,nvm
04-02-2018T00:06:06,TheBeckoner,lol How could you kill something so innocent?
04-02-2018T00:06:20,TheBeckoner,savethesmileykeep100tabsopen
04-02-2018T00:06:43,TheFDdriver,i'm on 53
04-02-2018T00:06:50,TheBeckoner,lets see
04-02-2018T00:06:53,Dadrobit,Newb Gut Gud
04-02-2018T00:06:57,Bgrmystr2,"rofl, the smiley"
04-02-2018T00:07:06,TheBeckoner,I got 3 lool
04-02-2018T00:08:25,TheFDdriver,"lol, chrome stopped at 73"
04-02-2018T00:16:42,TheBeckoner,Goodnight y'all. I have had a total of 5 hours of sleep since Friday and I have class tomorrow. Goodnight.
04-02-2018T00:17:30,TheFDdriver,G-night Beck
04-02-2018T00:17:36,wolfspartan1,good night
04-02-2018T00:18:34,TheFDdriver,"lol, i just remembered that I have a test today"
04-02-2018T00:18:44,TheFDdriver,:ptv-shock:
04-02-2018T00:19:52,wolfspartan1,lol better study
04-02-2018T00:20:37,Dadrobit,"Night, Beck."
04-02-2018T00:20:49,TheFDdriver,"I better use the ""ESOL"" excuse"
04-02-2018T00:22:05,wolfspartan1,?
04-02-2018T00:22:38,TheFDdriver,some excuse i am able to do
04-02-2018T00:23:04,TheFDdriver,"i guess it doesnt count as ""cheating"""
04-02-2018T00:25:17,wolfspartan1,i always aim for a c soo..
04-02-2018T00:25:18,TheFDdriver,"see ya later everyone, gonna take a nap"
04-02-2018T00:26:17,wolfspartan1,cya
04-02-2018T01:31:42,Supahbuzzer,what i miss?
04-02-2018T01:41:38,Dadrobit,Literally everything?
04-02-2018T02:37:00,Dadrobit,\o/ Just beat the last story monster of MHW. Feelsgoodman
04-02-2018T13:57:30,TheBeckoner,Good job mr dad
04-02-2018T13:58:03,wolfspartan1,ello
04-02-2018T13:58:11,TheBeckoner,Hello
04-02-2018T13:58:23,wolfspartan1,how are you
04-02-2018T13:58:47,TheBeckoner,Pretty good. Drinking some tea. Wbu?
04-02-2018T13:59:28,wolfspartan1,watching youtube and also drinking tea
04-02-2018T14:03:05,TheBeckoner,Mmm tea is good.
04-02-2018T14:03:33,TheBeckoner,I wonder if we will get midnight giving us an emote today...
04-02-2018T14:04:49,wolfspartan1,?
04-02-2018T14:16:42,Terramaster20209,enyone here ?
04-02-2018T14:17:05,wolfspartan1,maybe
