date,user,comment
26-03-2019T00:36:28,PotatoRights,Would tom mind if i used the twokinds logo to make a hoodie in a game for the public to buy?
26-03-2019T00:39:17,SniperJackal,the European parliament has approved article 13 and 11... kill me
26-03-2019T00:42:04,PotatoRights,*knifes*
26-03-2019T00:42:30,PotatoRights,Done
26-03-2019T01:48:54,Kameloh,:ckameloh-owo:
26-03-2019T01:50:37,w0lfmare,:cw0lfmare-EmberO:
26-03-2019T01:50:46,Twokinds,:ctwokinds-natsducky:
26-03-2019T01:55:15,iliar,"Tom, congratulations on your new computer. Although I am surprised that you called it Nora."
26-03-2019T01:56:14,iliar,"For some reason, I thought you didn't like Nora."
26-03-2019T01:56:59,Bgrmystr2,"Not sure why you would think that, but he has mentioned he called his PC nora and the tablets Reni"
26-03-2019T02:06:29,iliar,"I live in a different time zone. Therefore, I skip most chat conversations."
26-03-2019T02:07:43,Bgrmystr2,unfortunate. I am able to read just about most all chat even when I'm unavailable or sleeping. :)
26-03-2019T02:23:52,Twokinds,I like Nora!
26-03-2019T02:23:57,Twokinds,Why wouldn't I?
26-03-2019T02:24:03,Twokinds,Also where is that gallery
26-03-2019T02:24:08,Twokinds,I need to find something
26-03-2019T02:24:23,iliar,http://twokinds.gallery/
26-03-2019T02:43:47,iliar,"just in case. By clicking plus you can add additional search criteria. for examplе:  http://twokinds.gallery/gallery.jsp?WithCharacters=Flora,Trace&WithTags=Color+Art"
26-03-2019T03:35:06,Twokinds,Thanks!
26-03-2019T03:36:06,iliar,Just wondering. What were you looking for?
26-03-2019T03:38:08,Twokinds,Someone asked me what my most complicated sktech suggestion was.
26-03-2019T03:38:45,Twokinds,I needed an easy way to search.
26-03-2019T03:38:53,Twokinds,Now to bed
26-03-2019T03:39:29,iliar,"Good night, Tom."
26-03-2019T03:39:47,Bgrmystr2,..now I wanna know what it was xD
26-03-2019T03:40:41,Dadrobit,I'm guessing if it's in terms of visual complexity that it might have been Maddie using the table of summoning?
26-03-2019T03:41:03,Bgrmystr2,"maybe. That one was a lot of work, I remember."
26-03-2019T03:41:14,iliar,Maybe something with dragons or many characters
26-03-2019T03:42:04,Dadrobit,"And some random ones are just super detailed for a ""sketch"""
26-03-2019T03:42:48,iliar,"Oh, right ""Maddie using the table of summoning"" looks hard"
26-03-2019T08:39:48,TerraTheWizard,:ctwokinds-natsducky:
26-03-2019T10:07:10,CommanderTrace,:ctwokinds-nibsbounce:
26-03-2019T10:10:11,TerraTheWizard,:ctwokinds-nibsdance:
26-03-2019T10:12:00,CommanderTrace,:ctwokinds-nibsdance:
26-03-2019T10:42:29,Mippy,:ctwokinds-nibsdance:
26-03-2019T10:44:34,CommanderTrace,:ctwokinds-reniderp::ctwokinds-katdryer::ctwokinds-reniderp_flip:
