date,user,comment
26-04-2019T00:01:08,BadFoMo,"(After their talk) Human Rose: Now, if you'll exscuse me, I need to find some slippers, and a new skirt. This one is a little... breasy now."
26-04-2019T00:02:02,RimaDraws,breezy
26-04-2019T00:02:07,BadFoMo,Thank you.
26-04-2019T00:02:48,Twokinds,brb
26-04-2019T00:02:55,RimaDraws,oki tom
26-04-2019T00:03:09,SpazztasticKiwi,We wait
26-04-2019T00:03:23,Ordithus,:ctwokinds-daydreamingkat:
26-04-2019T00:04:23,unsteddyphoenix,<3
26-04-2019T00:06:42,Ordithus,wb Tom
26-04-2019T00:07:13,BadFoMo,Decided to put the ear back in panel 2?
26-04-2019T00:07:36,Twokinds,I'm back
26-04-2019T00:07:41,Twokinds,"Hey wait, who's drawing the comic?!"
26-04-2019T00:07:43,BadFoMo,Yo.
26-04-2019T00:07:47,Twokinds,Dun dun dunnn!
26-04-2019T00:07:49,Sclimshady,Its me
26-04-2019T00:07:49,SpazztasticKiwi,Holly
26-04-2019T00:07:58,Bgrmystr2,probably your clone
26-04-2019T00:07:59,unsteddyphoenix,:OOO
26-04-2019T00:08:00,Bgrmystr2,that you wanted
26-04-2019T00:08:01,Ordithus,:ctwokinds-RaineEep:*[I have no idea what I am doing]
26-04-2019T00:08:28,BadFoMo,OH ****! The Comic has Come to LIFE!
26-04-2019T00:08:45,Sclimshady,:ctwokinds-clovisgirl_shake:
26-04-2019T00:10:49,Twokinds,:ghost:
26-04-2019T00:11:01,Bgrmystr2,:ptv-shock:
26-04-2019T00:11:10,BadFoMo,Hmm?!
26-04-2019T00:11:10,Sclimshady,3spoopy5me
26-04-2019T00:11:12,SpazztasticKiwi,Ah boo 👻
26-04-2019T00:11:24,SageSaga,"so i got caught up with an anime i used to watch- and i was like ""Hey- lately the episodes havent been like massive cliff hangers- i think i will start watching this week to week again!"""
26-04-2019T00:11:45,SageSaga,watched the newest episode- Massive cliffhanger
26-04-2019T00:11:47,Ordithus,Oh no
26-04-2019T00:11:56,DarthRexKing,Good stream. Goodnight.
26-04-2019T00:11:58,Sclimshady,Thats how they get ya
26-04-2019T00:12:02,BadFoMo,Sage: FUUUUU!
26-04-2019T00:12:04,Bgrmystr2,gnight drex
26-04-2019T00:12:05,SageSaga,gnight Darth
26-04-2019T00:12:07,Ordithus,night Darth
