date,user,comment
07-05-2019T00:28:14,SpazztasticKiwi,🛌
07-05-2019T00:48:45,iliar,"Funny fact. On the Kat ref sheet written ""spots: 158"". I decided to count them. It seemed to me that 158 ​​spots is a lot. But apparently Tom drew even more spots than necessary."
07-05-2019T01:03:27,SpazztasticKiwi,Overachieving. Sounds right
07-05-2019T01:03:44,SpazztasticKiwi,Night peeps
07-05-2019T01:03:57,SpazztasticKiwi,& Tom
07-05-2019T04:36:56,TerraTheWizard,:ctwokinds-natsducky:
07-05-2019T09:32:08,Azumachan,:ctwokinds-FloDance:
07-05-2019T11:00:14,NibblyBot,New Patreon Post: King Adelaide Ref Sheet https://www.patreon.com/posts/king-adelaide-26694932
07-05-2019T11:10:08,TerraTheWizard,:ctwokinds-maddiessparkles:
07-05-2019T11:10:17,Orthonox,The most important reference sheet has been made.
07-05-2019T11:10:37,unsteddyphoenix,Oh her name actually is Jade
07-05-2019T11:10:47,unsteddyphoenix,Kinda nice
07-05-2019T11:11:25,unsteddyphoenix,"5'8 is average basitin height? That seems too tall, thats almost average human height IRL?"
07-05-2019T11:13:46,Orthonox,5'9 is average male height (at least in the USA)
07-05-2019T11:16:11,unsteddyphoenix,"I thought Keith was average, honestly."
07-05-2019T11:16:13,Orthonox,"Hey Tom, I wanna say I find it cool that Addy is in her 50s."
07-05-2019T11:16:29,Orthonox,Keith is short.
07-05-2019T11:17:45,Orthonox,https://www.deviantart.com/twokinds/art/Male-Bust-and-Height-Chart-368873856
07-05-2019T11:18:31,unsteddyphoenix,Basitins are short.
07-05-2019T11:18:42,unsteddyphoenix,Or I thought they were
07-05-2019T11:19:50,TerraTheWizard,keith is on the shorter side and maddie is smol
07-05-2019T11:23:24,unsteddyphoenix,Shrug. Seems wrong to me.
07-05-2019T11:23:34,unsteddyphoenix,But perhaps I had the wrong idea this whole time
07-05-2019T11:26:14,iliar,"Tom, it's not ""Sketch comics""."
07-05-2019T11:28:48,Twokinds,Oh my bad
07-05-2019T11:29:21,BadFoMo,"@iliar While you're here, is Nibbly's chat recorder working again?"
07-05-2019T12:34:27,CrimsonQuill,Good evening everyone.
07-05-2019T12:41:19,TerraTheWizard,o/
07-05-2019T12:51:08,CrimsonQuill,"Wait...""Jade""?"
07-05-2019T12:51:12,CrimsonQuill,Jade Adelaide?
07-05-2019T12:51:21,CrimsonQuill,"Oooh, good name choice."
07-05-2019T13:17:15,iliar,BadFoMo: Nibbly's chat recorder always working.
07-05-2019T13:35:00,TerraTheWizard,mm day :ctwokinds-clovisgirl_shake:
