date,user,comment
18-10-2019T00:00:03,SageSaga,fun stuff- and i have good brushes for em
18-10-2019T00:00:12,HoverdudeXL,Nice
18-10-2019T00:00:38,MarvTheHugPharaoh,Forests and close up trees for me
18-10-2019T00:00:42,JojoF2415,My recent painting was big chungus
18-10-2019T00:01:08,HoverdudeXL,What you drew that
18-10-2019T00:01:14,Ordithus,Kaylin! <3
18-10-2019T00:01:23,HoverdudeXL,Hmm that's
18-10-2019T00:01:26,MarvTheHugPharaoh,Happy elf is <3
18-10-2019T00:01:32,AnuSekaniArt,Always love Kaylin <3
18-10-2019T00:01:47,Sclimshady,:csagesaga-kaylinheart:
18-10-2019T00:01:48,Ordithus,She's been really cheery lately
18-10-2019T00:02:03,Sclimshady,Its concerning to say the least
18-10-2019T00:02:16,AspiringNoodle,That elf is :ptv-hearts:
18-10-2019T00:02:17,MarvTheHugPharaoh,"Just enjoy the smiles while they last, lads"
18-10-2019T00:02:26,HoverdudeXL,That must have takws a long time
18-10-2019T00:02:52,JojoF2415,I don’t like Sunday. Now I’m thinking how fast this weekend is going to end
18-10-2019T00:03:28,HoverdudeXL,Yeah i guess you're right to enjoy this time right now
18-10-2019T00:03:45,HoverdudeXL,Yea
18-10-2019T00:03:57,JojoF2415,What I do every morning before I even get ready to go to school is read Twokinds
18-10-2019T00:04:10,HoverdudeXL,Nice
18-10-2019T00:04:42,HoverdudeXL,I just watch an old stream everyday in the morning before  go to shcool to lol
18-10-2019T00:04:53,SageSaga,this chapter has a lot of stuff- but it's kinda chill- the chapter after it is nuts-
18-10-2019T00:04:53,JojoF2415,A few days ago someone in my class hasn’t seen the lion king
18-10-2019T00:05:09,HoverdudeXL,Boi
18-10-2019T00:05:13,Sclimshady,You have my attention Sage
18-10-2019T00:05:40,SageSaga,people have been wanting to see what Kaylin can do in a fight- there's a real fight in Chapter 8
18-10-2019T00:05:49,Ordithus,:ptv-excited:
18-10-2019T00:06:02,HoverdudeXL,I can't bellive ive lasted this long
18-10-2019T00:06:39,AnuSekaniArt,Ooooo am excited :D
18-10-2019T00:06:48,HoverdudeXL,Ye
18-10-2019T00:06:53,SageSaga,and Kaylin's secret class gets revealed! :O
18-10-2019T00:07:03,AnuSekaniArt,:O
18-10-2019T00:07:10,MarvTheHugPharaoh,:o
18-10-2019T00:07:12,Ordithus,Kaylin?  Class?
18-10-2019T00:07:36,SageSaga,Kaylin is Rogue/Thief/Assassin/SECRET
18-10-2019T00:07:48,HoverdudeXL,😰
18-10-2019T00:07:51,AnuSekaniArt,Iiiiinteresting :D
18-10-2019T00:07:55,Ordithus,"Not what I was going for, but whatevs"
18-10-2019T00:08:06,HoverdudeXL,Yea
18-10-2019T00:08:12,JojoF2415,Ok I’ll be back in a while
18-10-2019T00:08:19,HoverdudeXL,Kk
18-10-2019T00:08:33,Ordithus,Her secret class is bard
18-10-2019T00:08:36,Sclimshady,She has sass for class
18-10-2019T00:09:01,HoverdudeXL,Lol
18-10-2019T00:09:55,SageSaga,oh - also New character in Chapter 7
18-10-2019T00:10:08,MarvTheHugPharaoh,:eyes:----:cmarvthehugpharaoh-safdsafsdfsa:
18-10-2019T00:10:09,AnuSekaniArt,Niiiiice LD
18-10-2019T00:10:12,AnuSekaniArt,"""D"
18-10-2019T00:10:13,AnuSekaniArt,:D
18-10-2019T00:10:20,Sclimshady,:eyes:
18-10-2019T00:10:26,HoverdudeXL,Starting to sleep again ughhh
18-10-2019T00:10:38,Ordithus,:ctwokinds-rainehappy:*[Friends!]
18-10-2019T00:10:54,HoverdudeXL,Cute
18-10-2019T00:14:15,HoverdudeXL,Its gone quiet again
18-10-2019T00:14:26,InTheLionsDen,:ctwokinds-kingtea:
18-10-2019T00:15:04,Athkor,I’m sorry am I intruding on some thing
18-10-2019T00:15:20,HoverdudeXL,Oh
18-10-2019T00:15:24,AnuSekaniArt,Just sleepy lol
18-10-2019T00:15:30,HoverdudeXL,No yoh fi e
18-10-2019T00:15:32,Sclimshady,"Yes, no clue what though"
18-10-2019T00:15:35,HoverdudeXL,Fine
18-10-2019T00:15:50,Athkor,The quite I think
18-10-2019T00:19:55,HoverdudeXL,I fell asleep for a mib
18-10-2019T00:19:57,HoverdudeXL,Min
18-10-2019T00:20:30,Ordithus,:ctwokinds-nibsdance:
18-10-2019T00:20:37,MarvTheHugPharaoh,:ctwokinds-nibsdance:
18-10-2019T00:20:39,InTheLionsDen,:ctwokinds-nibsdance:
18-10-2019T00:20:46,Twokinds,:ctwokinds-nibsdance:
18-10-2019T00:20:46,AnuSekaniArt,:ctwokinds-nibsdance:
18-10-2019T00:20:48,HoverdudeXL,Lol
18-10-2019T00:21:29,CrimsonHelsing,unce unce unce unce~
18-10-2019T00:22:30,JDH,rave time
18-10-2019T00:23:19,HoverdudeXL,Oh
18-10-2019T00:24:47,HoverdudeXL,It's gone quiet
18-10-2019T00:26:43,MarvTheHugPharaoh,We moved on to telepathy
18-10-2019T00:26:56,Sclimshady,Get with the times
18-10-2019T00:28:45,HoverdudeXL,How much more time do we bavl
18-10-2019T00:28:49,HoverdudeXL,Have left
18-10-2019T00:29:05,Ordithus,The party is never over :ctwokinds-KatDance:
18-10-2019T00:29:07,MarvTheHugPharaoh,7
18-10-2019T00:29:09,Sclimshady,maybe a year
18-10-2019T00:29:31,HoverdudeXL,For real how much more
18-10-2019T00:29:57,Sclimshady,Armageddon is upon us
18-10-2019T00:30:02,JDH,yes
18-10-2019T00:30:13,SageSaga,Tom looks mostly done
18-10-2019T00:30:17,Ordithus,"Dunno.  Tom looks like he's getting there, Sage still has hours to go~"
18-10-2019T00:30:24,SageSaga,just effects and details
18-10-2019T00:30:42,HoverdudeXL,Oh
18-10-2019T00:30:46,Sclimshady,Sage will get distracted by anime for a few hours around midnight
18-10-2019T00:30:47,steelabjur,Dat's a Tiger Butt alright.
18-10-2019T00:30:52,JDH,"Tom looks like he is just warming up, could prob do 3 more"
18-10-2019T00:31:13,Ordithus,The finest butt
18-10-2019T00:31:21,SageSaga,nah- only I can do so many comics
18-10-2019T00:31:26,MarvTheHugPharaoh,2nd best butt
18-10-2019T00:31:47,Sclimshady,After Brutus of course
18-10-2019T00:32:00,JojoF2415,I’m back
18-10-2019T00:32:20,JDH,Hi back! lol jk
18-10-2019T00:32:37,HoverdudeXL,Wb jojo
18-10-2019T00:33:14,JojoF2415,I though the stream would have ended
18-10-2019T00:33:31,HoverdudeXL,Aparently not
18-10-2019T00:33:42,JDH,it did start kinda late?
18-10-2019T00:33:57,HoverdudeXL,Not really
18-10-2019T00:34:37,JDH,"oh, I havnt been able to catch one in a hot minute so idk what time they start"
18-10-2019T00:35:13,JojoF2415,I remember a stream from Tom ended about 11 where I live
18-10-2019T00:35:20,HoverdudeXL,Oh well
18-10-2019T00:35:41,JojoF2415,How do you stay awake for that long
18-10-2019T00:35:52,HoverdudeXL,Idk
18-10-2019T00:36:02,JojoF2415,I mean the time is 3 hours ahead of mine
18-10-2019T00:36:31,HoverdudeXL,Were i live it is 12 30
18-10-2019T00:36:34,JDH,i am a night owl so that works for me
18-10-2019T00:36:50,JDH,same
18-10-2019T00:36:59,SageSaga,im usually up till 6-7am - it's easy when you sleep till 2-3pm
18-10-2019T00:37:01,JojoF2415,The only characters I can draw with the correct color markers are kat and flora
18-10-2019T00:37:22,HoverdudeXL,Nice
18-10-2019T00:37:47,JDH,im up by like 6-7am and awake until like 2am
18-10-2019T00:37:50,JDH,what is sleep
18-10-2019T00:38:03,HoverdudeXL,Wow
18-10-2019T00:38:26,Ordithus,Sleep has eluded me this week
18-10-2019T00:38:35,MarvTheHugPharaoh,Same
18-10-2019T00:38:39,HoverdudeXL,Oh
18-10-2019T00:38:45,Ordithus,"Go to bed at 11, don't fall asleep til 3.  Whyyyy"
18-10-2019T00:38:51,JojoF2415,I don’t like my school. I have 8 classes
18-10-2019T00:38:57,HoverdudeXL,Idk
18-10-2019T00:38:59,Sclimshady,Then you better go catch iit
18-10-2019T00:39:44,JDH,"its weird, if i get 5hrs im great, anything more or less I drag the whole day"
18-10-2019T00:39:54,JojoF2415,How long does it take to write out the text of each comic
18-10-2019T00:39:56,Sclimshady,I think I woke up at like 2 each day thanks to my loud neighbor
18-10-2019T00:40:08,HoverdudeXL,Lol
18-10-2019T00:40:40,JojoF2415,My neighbor would blast out music at 5 in the morning. Then I would hear a guy vomiting every day
18-10-2019T00:40:45,JDH,i live in the middle of nowhere so Im glad I dont have to worry about that lol
18-10-2019T00:40:59,HoverdudeXL,Oh
18-10-2019T00:41:10,Sclimshady,"Same, I was in a motel for work"
18-10-2019T00:41:14,JojoF2415,I’m a bit tired
18-10-2019T00:41:24,HoverdudeXL,Same
18-10-2019T00:41:26,Twokinds,I'm done
18-10-2019T00:41:36,MarvTheHugPharaoh,Very well done Tom
18-10-2019T00:41:37,Sclimshady,:ctwokinds-traceflohug:
18-10-2019T00:41:39,PurpleLemons,looks good Tom!
18-10-2019T00:41:39,HoverdudeXL,Nice work to
18-10-2019T00:41:39,JojoF2415,Well done
18-10-2019T00:41:41,Ordithus,"Gorgeous page, Tom!  That's a pretty Flora"
18-10-2019T00:41:43,AnuSekaniArt,Extra cute Tom <3 <3
18-10-2019T00:41:47,JDH,nice!
18-10-2019T00:41:58,HoverdudeXL,tom look perf
18-10-2019T00:42:07,JojoF2415,It looks amazing tom
18-10-2019T00:42:15,HoverdudeXL,Y
18-10-2019T00:42:24,HoverdudeXL,ye
18-10-2019T00:42:53,steelabjur,Looks awesome!
18-10-2019T00:42:58,JojoF2415,When will twokinds turn 16
18-10-2019T00:43:08,HoverdudeXL,Idk
18-10-2019T00:43:11,Twokinds,3 days!
18-10-2019T00:43:23,Ordithus,:ctwokinds-nataniAAAAshake:
18-10-2019T00:43:25,MarvTheHugPharaoh,Happy Birthday \o/
18-10-2019T00:43:26,JojoF2415,The 21 or 22
18-10-2019T00:43:27,Sclimshady,It can drive now! \o/
18-10-2019T00:43:34,AnuSekaniArt,:ctwokinds-sleepoverA:
18-10-2019T00:43:35,Ordithus,22nd
18-10-2019T00:43:38,MarvTheHugPharaoh,:ctwokinds-sleepoverB:
18-10-2019T00:43:40,JojoF2415,Ok
18-10-2019T00:43:42,Sclimshady,22rd
18-10-2019T00:43:45,HoverdudeXL,Ima be 14 in 3 days yqy
18-10-2019T00:43:59,JDH,on snap
18-10-2019T00:44:00,JojoF2415,I’ll make sure to draw something about it
18-10-2019T00:44:04,Twokinds,Twokinds will be as old as I was when I first started it
18-10-2019T00:44:16,HoverdudeXL,Nice
18-10-2019T00:44:22,JojoF2415,How did you come up with twokinds
18-10-2019T00:44:27,Ordithus,Will Twokinds start drawing a comic?
18-10-2019T00:44:28,steelabjur,Dang. What a trip!
18-10-2019T00:44:32,HoverdudeXL,Yea
18-10-2019T00:44:36,Sclimshady,Twoception
18-10-2019T00:44:51,Twokinds,"I don't remember, it was too long ago"
18-10-2019T00:44:51,JojoF2415,This comic is older than me
18-10-2019T00:45:00,HoverdudeXL,Yea
18-10-2019T00:45:11,HoverdudeXL,Same
18-10-2019T00:45:12,Twokinds,That scares me
18-10-2019T00:45:17,AnuSekaniArt,XD
18-10-2019T00:45:21,JDH,lol
18-10-2019T00:45:23,Sclimshady,Dementia already?
18-10-2019T00:45:28,HoverdudeXL,Lol
18-10-2019T00:45:34,JojoF2415,What is nostalgia
18-10-2019T00:45:35,MarvTheHugPharaoh,Twokinds is mentally older then me
18-10-2019T00:45:46,steelabjur,"Tell me about it. *Shakes fist at clouds, old man style*"
18-10-2019T00:45:46,Ordithus,It's true
18-10-2019T00:45:48,Twokinds,I'M NOT OLD :ctwokinds-floAAA:
18-10-2019T00:45:50,Sclimshady,I think that goes for all of us
18-10-2019T00:45:55,SageSaga,Kate is legit 24 years old in 6 days- from time of creation to now
18-10-2019T00:45:57,HoverdudeXL,Lol
18-10-2019T00:46:01,SpazztasticKiwi,yes you are Tom
18-10-2019T00:46:07,Sclimshady,:older_man:
18-10-2019T00:46:11,HoverdudeXL,I feel old
18-10-2019T00:46:15,CrimsonHelsing,"@Twokinds Don't let it get to you, Tom"
18-10-2019T00:46:17,steelabjur,Still younger than me Tom. ;p
18-10-2019T00:46:19,AnuSekaniArt,XD
18-10-2019T00:46:24,SpazztasticKiwi,comics got 16 more years to catch up with you
18-10-2019T00:46:24,MarvTheHugPharaoh,"wow sage, I was 1 when kate was made..."
18-10-2019T00:46:35,Sclimshady,Wait
18-10-2019T00:46:36,SpazztasticKiwi,it’s literally half your age
18-10-2019T00:46:49,JojoF2415,Will I get in trouble if I upload a twokinds drawing tutorial
18-10-2019T00:46:59,Sclimshady,That math feels wrong Marv
18-10-2019T00:46:59,MarvTheHugPharaoh,wait I might have mathed wrong
18-10-2019T00:47:04,HoverdudeXL,lol
18-10-2019T00:47:11,Sclimshady,XD
18-10-2019T00:47:14,JDH,"I remember when I first started reading it, it was on page 759"
18-10-2019T00:47:16,steelabjur,Twokinds is two years younger than my oldest kid. ;p
18-10-2019T00:47:18,MarvTheHugPharaoh,I didn't sleep last night forgib
18-10-2019T00:47:39,Twokinds,I dunno what I'm going to do for tha anniversary
18-10-2019T00:47:39,Sclimshady,"Dang Steel, :older_man:"
18-10-2019T00:47:44,Twokinds,I don't really have anything planned
18-10-2019T00:47:47,SageSaga,"""When you were still learning to spell your name! I! Was making catgirls!"""
18-10-2019T00:47:55,HoverdudeXL,Im 2 years 2 years younger
18-10-2019T00:47:56,Ordithus,"Flora driving a car, and about as well as you might think"
18-10-2019T00:47:57,Sclimshady,Weeb
18-10-2019T00:47:59,JojoF2415,I will draw twokinds on the 22nd
18-10-2019T00:48:05,BadFoMo,I got that ref!
18-10-2019T00:48:06,Sclimshady,Lol Ord
18-10-2019T00:48:06,Ordithus,lol sage
18-10-2019T00:48:06,Twokinds,"Anyway, I gotta go!"
18-10-2019T00:48:10,CrimsonHelsing,Probably should plan ahead next year Tom
18-10-2019T00:48:13,Ordithus,"Thanks for the stream, Tom!"
18-10-2019T00:48:13,BadFoMo,Bye.
18-10-2019T00:48:14,JojoF2415,Ok bye
18-10-2019T00:48:15,AnuSekaniArt,Alright thanks for streaming Tom!
18-10-2019T00:48:15,Sclimshady,Buh bye Tom
18-10-2019T00:48:15,MarvTheHugPharaoh,Thanks for the streamy Tom
18-10-2019T00:48:18,AnuSekaniArt,Excellent work as always!
18-10-2019T00:48:21,steelabjur,"Bye Tom, have a good one!"
18-10-2019T00:48:22,CrimsonHelsing,Thanks Tom! Great page! can't wait to read!
18-10-2019T00:48:23,SpazztasticKiwi,NITE TOM
18-10-2019T00:48:24,JDH,night!
18-10-2019T00:48:24,Sclimshady,Thanks for the streamy
18-10-2019T00:48:26,Panko,Thanks for the stream :3
18-10-2019T00:48:26,Twokinds,"Thanks for joing me, Enjoy the rest of the streaming"
18-10-2019T00:48:31,Ordithus,:ctwokinds-traceflohug:
18-10-2019T00:48:37,HoverdudeXL,bye tom see you sunday
18-10-2019T00:48:41,Sclimshady,:ctwokinds-FloDance:
18-10-2019T00:48:42,SageSaga,Take care Tom! thanks for joining!
18-10-2019T00:48:50,JojoF2415,Oh yeah I forgot about Sunday
18-10-2019T00:49:05,steelabjur,"Back to Rokurokubi for me, I guess..."
18-10-2019T00:49:13,MarvTheHugPharaoh,Now all eyes on Sage
18-10-2019T00:49:15,MarvTheHugPharaoh,:eyes:
18-10-2019T00:49:21,Sclimshady,:eyes:
18-10-2019T00:49:26,Ordithus,:eyes:
18-10-2019T00:49:27,JojoF2415,More geometry dash for me
18-10-2019T00:49:32,HoverdudeXL,bye people see you sunday
18-10-2019T00:49:38,BadFoMo,Bye.
18-10-2019T00:49:41,Sclimshady,o/
18-10-2019T00:49:41,steelabjur,Bye Hover
18-10-2019T00:49:42,JojoF2415,Bye
18-10-2019T00:49:49,HoverdudeXL,Byeee
18-10-2019T00:50:01,JojoF2415,My cat is falling asleep
18-10-2019T00:55:52,steelabjur,"Meh, I think I'm gonna make this a vampire with a constriction ability...."
18-10-2019T01:12:46,Xalrog,Hello Sage
18-10-2019T01:12:55,SageSaga,yo!
18-10-2019T01:19:55,Sclimshady,The face of pure confusion
18-10-2019T01:20:21,MarvTheHugPharaoh,She is confusion
18-10-2019T01:20:59,Ordithus,ruffles Nyna's ears
18-10-2019T01:21:37,Sclimshady,:ctwokinds-clovisgirl_shake: you changed Ord!
18-10-2019T01:22:19,MarvTheHugPharaoh,:cw0lfmare-EmberShock:
18-10-2019T01:22:31,Ordithus,smol kitteh.  upside down kitteh
18-10-2019T01:22:35,PurpleLemons,dats a good face
18-10-2019T01:22:46,Sclimshady,"I now sit, the last cougar pfp"
18-10-2019T01:23:49,MarvTheHugPharaoh,Its a hecking cute pfp my dude
18-10-2019T01:24:23,Ordithus,She's my parents' cat.  She's crazy
18-10-2019T01:24:46,MarvTheHugPharaoh,We need more pictures of her
18-10-2019T01:24:55,Sclimshady,:ctwokinds-KeithNeat:
18-10-2019T01:27:08,AnuSekaniArt,Welp
18-10-2019T01:27:18,AnuSekaniArt,I best get to bed. Falling asleep at my desk XD
18-10-2019T01:27:23,Ordithus,Night Anu
18-10-2019T01:27:25,MarvTheHugPharaoh,nighty night Anu
18-10-2019T01:27:32,AnuSekaniArt,Thanks for streaming Sage! Keep up the great work :D
18-10-2019T01:27:37,AnuSekaniArt,Have a good night guys ^^
18-10-2019T01:27:46,SageSaga,take care Anu
18-10-2019T01:28:12,Sclimshady,Night Anu o/
18-10-2019T01:29:09,Ordithus,Picture of cat https://imgur.com/a/Yvz1WJ2
18-10-2019T01:29:21,MarvTheHugPharaoh,I love her
18-10-2019T01:29:23,ZRO4825,Meow meow
18-10-2019T01:29:36,MarvTheHugPharaoh,Thats a hecking cute
18-10-2019T01:29:46,Sclimshady,:cat::eyes:
18-10-2019T01:30:02,unsteddyphoenix,ORD NICE CAT <3333333333
18-10-2019T01:30:10,MarvTheHugPharaoh,Hi Teddy <3
18-10-2019T01:30:18,Ordithus,Hi Teddy!
18-10-2019T01:30:20,Sclimshady,Hi Teddy! o/
18-10-2019T01:30:20,unsteddyphoenix,Heylo
18-10-2019T01:30:35,unsteddyphoenix,How was stream
18-10-2019T01:30:40,Ordithus,Cats and Kats summon thee
18-10-2019T01:30:41,Sclimshady,Streamy
18-10-2019T01:30:50,unsteddyphoenix,Ideally both
18-10-2019T01:30:58,Sclimshady,Kcats
18-10-2019T01:31:01,Ordithus,:ctwokinds-FloDance: stream was very Flora booty
18-10-2019T01:31:10,MarvTheHugPharaoh,Best cat booty
18-10-2019T01:31:15,unsteddyphoenix,Neat!
18-10-2019T01:31:19,unsteddyphoenix,Nah CatNora
18-10-2019T01:31:36,MarvTheHugPharaoh,Cat Noras is fake
18-10-2019T01:31:49,Sclimshady,"Nora cheats though,  she picked it"
18-10-2019T01:32:06,unsteddyphoenix,A win is a win
18-10-2019T01:32:08,MarvTheHugPharaoh,She went to Eddies butts emporium
18-10-2019T01:32:16,Sclimshady,XD
18-10-2019T01:32:22,Sclimshady,I need to go there
18-10-2019T01:32:36,unsteddyphoenix,Surely its noras
18-10-2019T01:32:39,unsteddyphoenix,butt emporium
18-10-2019T01:33:02,Sclimshady,We have real fake butts!
18-10-2019T01:33:18,MarvTheHugPharaoh,30% all used butts
18-10-2019T01:33:50,Sclimshady,"Spooky special,  buy one get one half off!"
18-10-2019T01:34:07,SageSaga,brb! I need watah
18-10-2019T01:34:07,Sclimshady,$ cheeks for the price of 3!
18-10-2019T01:34:09,unsteddyphoenix,double butt clevage?
18-10-2019T01:34:11,Sclimshady,4*
18-10-2019T01:34:17,MarvTheHugPharaoh,Hail Hydrate
18-10-2019T01:34:22,unsteddyphoenix,Get dat :potable_water::potable_water::potable_water:
18-10-2019T01:34:43,Sclimshady,"Yes, please do use potable water"
18-10-2019T01:39:02,SageSaga,i return
18-10-2019T01:39:08,MarvTheHugPharaoh,Wb
18-10-2019T01:39:09,Ordithus,welcome back
18-10-2019T01:39:11,Xalrog,welcome back!
18-10-2019T01:39:12,Sclimshady,WB
18-10-2019T01:39:16,unsteddyphoenix,WELCOME BACK SAGE
18-10-2019T01:39:17,steelabjur,wb
18-10-2019T01:39:51,SageSaga,ty ty
18-10-2019T01:43:17,RimaDraws,hm
18-10-2019T01:43:35,SageSaga,hm?
18-10-2019T01:43:47,Sclimshady,Hmmmm?
18-10-2019T01:47:29,Sclimshady,"Im gonna head to bed, night and thanks for the stream o/"
18-10-2019T01:47:34,Ordithus,night Sclim
18-10-2019T01:47:42,SageSaga,gnight Sclim! take care!
18-10-2019T01:47:59,unsteddyphoenix,night!
18-10-2019T01:48:08,steelabjur,Night!
18-10-2019T01:49:28,MarvTheHugPharaoh,nighty night shady
18-10-2019T01:51:39,DarthRexKing,"me too, bye."
18-10-2019T01:53:32,Dadrobit,Howdy y'all!
18-10-2019T01:53:38,MarvTheHugPharaoh,Daddy \o/
18-10-2019T01:54:41,Ordithus,Hi robit!
18-10-2019T01:54:44,unsteddyphoenix,yo dad
18-10-2019T01:55:28,Dadrobit,I am suuuuuper tired man. Had a company meeting at HQ today. Had to stay even longer for leadership seminar.
18-10-2019T01:55:45,SageSaga,im pretty tired too- didnt get much sleep
18-10-2019T01:56:13,MarvTheHugPharaoh,Everyone seems to be lacking sleep this week
18-10-2019T01:56:22,Dadrobit,Worked out to a 14 hour shift essentially. Now I'm back at work and dying.
18-10-2019T01:56:22,Ordithus,Must be something in the water
18-10-2019T01:56:45,SageSaga,i had a doctors appointment over my internal pain ive been having for the past 4 months
18-10-2019T01:57:13,Xalrog,make sure it is :potable_water: before drinking
18-10-2019T01:57:17,SageSaga,here's hoping it's not cancer! . . . Doc wasnt reassuring on that note though <_<
18-10-2019T01:57:18,Ordithus,more pain?! :ptv-confused: Sage stop with the hurting
18-10-2019T01:57:21,Dadrobit,And didn't get sleep the previous day because of a pair of tests for my classes that I couldn't skip on.
18-10-2019T01:57:38,Xalrog,get well soon Sage
18-10-2019T01:57:50,Dadrobit,Good luck on the not cancer my dude
18-10-2019T01:57:56,SageSaga,you know when you explain something to the doctor and they go really quiet and say they want you to see a specialist asap?
18-10-2019T01:58:14,Ordithus,"Yeah, hope it isn't something bad"
18-10-2019T01:58:14,SageSaga,that was my doctor this morning!
18-10-2019T01:58:14,Dadrobit,Yes
18-10-2019T01:58:28,unsteddyphoenix,Yeah ideally dont get the cancer
18-10-2019T01:59:00,Dadrobit,Cancer would be sub-optimal
18-10-2019T02:00:52,SageSaga,"""So- how long do i have doc?"" ""As long as it takes for you to finish Artificial Incident"" "". . . then i just wont finish it!"" *and Sage lived forever*"
18-10-2019T02:01:09,unsteddyphoenix,Almost worst timeline
18-10-2019T02:01:17,Ordithus,:ctwokinds-evalswink_sparkl: Sounds like a plan
18-10-2019T02:01:29,MarvTheHugPharaoh,Just means more Yosh
18-10-2019T02:01:56,Dadrobit,Gotta big brain strat the cancer
18-10-2019T02:02:04,SageSaga,"and ""One of My Twin Sisters is a Changeling!"" and ""So i became my own waifu!"""
18-10-2019T02:02:33,Dadrobit,Selfcest anime?
18-10-2019T02:02:47,MarvTheHugPharaoh,Amazon prime exclusive
18-10-2019T02:03:04,Dadrobit,"Welp, guess I need Amazon Prime"
18-10-2019T02:03:24,unsteddyphoenix,Patrician taste
18-10-2019T02:03:36,SageSaga,its the story about a guy who turns into an exact copy of his favorite waifu
18-10-2019T02:04:05,Dadrobit,"Or is it like... Silence Of The Lambs style ""I became my own waifu""?"
18-10-2019T02:04:05,unsteddyphoenix,Oh so its not about a man seducing a girl version of himself?
18-10-2019T02:04:22,SageSaga,and being stuck like that- so it's all fun and masturbation until the novelty wears off and now he has to deal with being a cute girl in a modern society
18-10-2019T02:04:43,Dadrobit,Become a bitch lesbian.
18-10-2019T02:04:49,Dadrobit,Butch*
18-10-2019T02:04:55,Ordithus,"eh, it works"
18-10-2019T02:04:58,Dadrobit,Lol
18-10-2019T02:05:23,unsteddyphoenix,Becomes a video game streamer and makes huge $$$
18-10-2019T02:05:31,unsteddyphoenix,anime over life won
18-10-2019T02:05:44,steelabjur,There are people who would pay good money to have that problem.
18-10-2019T02:05:52,Dadrobit,One of my best fucking friends in HS was a super Butch lesbo until her dad moved her away.
18-10-2019T02:06:02,MarvTheHugPharaoh,Take a journey to Antarctica.
18-10-2019T02:06:04,unsteddyphoenix,Was she jacked?
