date,user,comment
11-08-2019T00:06:29,Ordithus,:ctwokinds-RainezZz: night night
11-08-2019T00:11:36,AspiringNoodle,"I'm sure if this job pans out for a while, I'll finally build up some confidence <3"
11-08-2019T00:12:11,AspiringNoodle,Only took me carding 3 people or so who were obviously over 30 (closer to their 40) before I got a feel for who's legal and who's not
11-08-2019T00:20:27,SpazztasticKiwi,I’ve never tried getting alcohol but I wonder if and how much I’d get carded
11-08-2019T00:20:51,SpazztasticKiwi,my manager said the other day someone carded her and couldn’t believe she was 30
11-08-2019T00:21:06,SpazztasticKiwi,most thrilled she’d been in awhile
11-08-2019T00:30:01,AspiringNoodle,"The one lady was thrilled, lol"
11-08-2019T00:30:09,AspiringNoodle,"Because same reason, it flattered her :P"
11-08-2019T00:30:40,AspiringNoodle,One guy was me just being an idiot (he did come back later and I got him his tobaccey)
11-08-2019T00:31:19,AspiringNoodle,And the other guy was probably similar to the lady
11-08-2019T00:31:38,AspiringNoodle,"He was very clean cut, so I could use hair / facial hair as indicators, and he didn't really have wrinkles.  He looked young."
11-08-2019T00:31:53,AspiringNoodle,couldn't use*
11-08-2019T00:32:11,AspiringNoodle,"that said, there were probably some other things I missed"
11-08-2019T00:33:09,SpazztasticKiwi,I know some guys who can literally shave 10-20 years off
11-08-2019T00:33:44,AspiringNoodle,"Also, I didn't do too bad for my first day / 8-hour shift"
11-08-2019T00:33:56,AspiringNoodle,Apparently my till went through $2300 in merchandise
11-08-2019T00:34:34,SpazztasticKiwi,some look R E A L L Y good with a beard
11-08-2019T00:40:41,AspiringNoodle,I'ma go to bed now :D
11-08-2019T01:49:50,SpazztasticKiwi,nite Tom
11-08-2019T02:08:51,DarthRexKing,Bye!
11-08-2019T03:13:29,FloofyCat,"I got interview tomorrow, I just really hope I don't have to work 9pm Sundays which is when sketch stream is on in the UK..."
11-08-2019T03:24:51,TerraTheWizard,:ctwokinds-kingtea:
11-08-2019T03:35:39,TerraTheWizard,snow basitins got picked :ctwokinds-maddiessparkles:
11-08-2019T08:14:32,Mikemkke034,Morning all
11-08-2019T08:55:46,TerraTheWizard,:ctwokinds-nibrun:
11-08-2019T09:09:11,CrimsonQuill,:ptv-greetings:
11-08-2019T09:32:46,Mikemkke034,:yum:
11-08-2019T10:34:36,AspiringNoodle,I'm awake D:
11-08-2019T10:34:50,AspiringNoodle,Last night was fun
11-08-2019T10:35:06,AspiringNoodle,"First 2 hours or so of trying to sleep, feet / shins are killing me, so I take some pills"
11-08-2019T10:35:29,AspiringNoodle,"After that, my body was having mini anxiety-attacks over stupid stuff :ptv-unimpressed:"
11-08-2019T10:36:17,AspiringNoodle,"I can't remember exactly what they were about, but best guess is that I was trying to sleep and my mind kept coming up with ""What about this totally unlikely / unrealistic scenario at work?"""
11-08-2019T10:38:03,CrimsonQuill,Missed the last few sketches
11-08-2019T10:38:08,CrimsonQuill,Checked recording
11-08-2019T10:38:23,CrimsonQuill,I'm glad the Snow Basitin one was chosen-it's nice
11-08-2019T10:38:30,FreedomCrusader,What do you work with Noodle?
11-08-2019T10:38:59,FreedomCrusader,"yeah, cehcked trough the stream myself, sadly didn't have time for more than the first sketch live"
11-08-2019T10:59:47,ThingsAreMoving,:ctwokinds-nibrun:
11-08-2019T11:00:08,TerraTheWizard,:ctwokinds-nibsbounce:
11-08-2019T11:01:05,AspiringNoodle,"For now, I am a cashier at a gas station :D"
11-08-2019T11:01:11,AspiringNoodle,"""Training"" day was busy, lol"
11-08-2019T11:01:29,AspiringNoodle,"Ended up collecting around $2,300 in transactions"
11-08-2019T11:02:21,FreedomCrusader,just started the training or been there for awhile?
11-08-2019T11:03:21,FreedomCrusader,"I don't really know wheather 2300$ would be alot for a gas station, but gj"
11-08-2019T11:03:44,FreedomCrusader,:thumbsup:
11-08-2019T11:05:00,AspiringNoodle,Yesterday was my first day.  And that was just my register xD
11-08-2019T11:05:28,AspiringNoodle,A lot of our big sales are tobacco / vape pods
11-08-2019T11:05:40,AspiringNoodle,"Some lottery, but mostly thoe former two"
11-08-2019T11:13:32,AspiringNoodle,"On the bright side, now that I have a viable source of income, I can worry about working on other things :D"
11-08-2019T11:15:15,FreedomCrusader,"oh, working on things like education or thinking more about hobbies?"
11-08-2019T11:17:44,AspiringNoodle,"I already have a college degree, but I got it thinking I'd go into game development, sooooooo..."
11-08-2019T11:17:53,AspiringNoodle,Exploring other options :|
11-08-2019T11:19:25,FreedomCrusader,"ah, well good luck with that then :)"
11-08-2019T11:20:20,SniperJackal,Game development must be extremely stressful tho
11-08-2019T11:20:44,AspiringNoodle,I more or less learned the numerous downsides waaaaaay too far into my degree
11-08-2019T11:27:13,AspiringNoodle,"On the bright side, I can learn more ways to code in the future if I need to :3"
11-08-2019T11:55:51,AspiringNoodle,I think I'm gonna do 1 of 2 things today
11-08-2019T11:56:06,AspiringNoodle,Either get through all my youtube backlog
11-08-2019T11:56:16,FreedomCrusader,doing that one
11-08-2019T11:56:25,AspiringNoodle,"Or go through yet another ""what do I want to watch"" restructuring"
11-08-2019T11:57:00,FreedomCrusader,gave up on that one and deleted it
11-08-2019T11:57:09,AspiringNoodle,lol
11-08-2019T11:57:11,FreedomCrusader,I jsut never end up following those lists
11-08-2019T11:57:28,AspiringNoodle,"Tbh, I've done it before"
11-08-2019T11:57:44,AspiringNoodle,I ended up unsubbing to a few channels and severely cut back on one I didn't sub to
11-08-2019T11:59:02,AspiringNoodle,The problem typically comes in when I watch stuff from channels that regularly put out 10 - 20 minute content
11-08-2019T11:59:43,AspiringNoodle,"Becomes too easy for me to need to watch 2 hours of content to keep up to speed, unless I only watch at a rate of every other video or so :/"
11-08-2019T12:17:28,Mikemkke034,Hey noodle
11-08-2019T12:23:15,AspiringNoodle,Hai hai :ptv-hearts:
11-08-2019T12:37:28,Mikemkke034,How're you mah dude
11-08-2019T12:39:11,AspiringNoodle,tired xD
11-08-2019T12:40:02,AspiringNoodle,"Also... while watching this video, feeling like catching up on pokemon"
11-08-2019T12:40:16,AspiringNoodle,I stopped playing after the original black and white ;_;
11-08-2019T12:40:28,Mikemkke034,I've been playing on PokeMMO
11-08-2019T12:40:33,AspiringNoodle,And I can't remember when they did the reboots of old series
11-08-2019T12:40:35,Mikemkke034,"Also, my TK shirt finally came in"
11-08-2019T12:43:51,Sclimshady,"I thought I enrolled in college.  Why tf do I have to write two paragraphs about myself and submit a picture, then reply to a classmates submission?"
11-08-2019T12:44:08,Mikemkke034,Who knows Sclim
11-08-2019T12:44:23,Mikemkke034,"Maybe they want you to ""Already know"" your classmates :joy:"
11-08-2019T12:45:05,Sclimshady,I already don't like them and I will never meet them because its online.
11-08-2019T12:45:13,Mikemkke034,Lol
11-08-2019T12:46:27,Sclimshady,"These kids were in middle school while I was in Afghanistan,  I just want to pass and get on with my life"
11-08-2019T12:46:47,AspiringNoodle,"If it makes you feel any better, academia is dying <3"
11-08-2019T12:47:01,AspiringNoodle,"Skillshare is on the rise, and some companies are beginning to realize degrees don't mean shite"
11-08-2019T12:47:26,Sclimshady,"Tell me about it,  this english class is required for me to get certified as a welder"
11-08-2019T12:47:59,Sclimshady,Is my conjugation gonna weaken the welds?
11-08-2019T12:48:31,AspiringNoodle,That's the other thing
11-08-2019T12:48:47,AspiringNoodle,"While I personally enjoyed my humanities / ""well-rounded person"" classes"
11-08-2019T12:48:57,AspiringNoodle,They don't exactly do anything for what you plan to do...
11-08-2019T12:49:49,AspiringNoodle,More or less they basically double the amount of classes you need to take
